fraude_real,score_modelo_fuerte,rank_modelo_fuerte,score_baseline,rank_baseline,fecha_hora_transaccion,categoria_comercio,monto,log_monto,ciudad,estado,genero,edad_cliente,distancia_km,comercio,ocupacion
0,0.0002601939,15984,0.04492865406864636,11968,2020-07-29 04:30:05,entertainment,2.54,1.264126727145683,Oakdale,NY,M,67,9.331102773002252,fraud_Reichel Inc,"Biochemist, clinical"
0,0.0013725563,10822,0.029411764705882353,17984,2020-12-20 23:58:14,home,47.38,3.8790865051818813,Corriganville,MD,M,60,68.16462518374,"fraud_O'Connell, Botsford and Hand",Energy engineer
0,3.4412747e-05,19979,0.12411660777385158,5370,2020-12-19 16:33:23,shopping_pos,9.71,2.3711778844596574,Tomahawk,WI,F,23,46.547366531981446,"fraud_Watsica, Haag and Considine",Seismic interpreter
1,0.9875465,793,0.2554493878769782,36,2020-10-25 14:10:36,shopping_net,1134.02,7.034405550905627,Goreville,IL,F,78,73.90982657278396,fraud_Kozey-Boehm,"Teacher, secondary school"
0,0.0031206196,8282,0.0528391167192429,10535,2020-07-30 04:36:41,grocery_net,42.34,3.769075996108213,Graniteville,VT,M,26,60.93566637420052,fraud_Jaskolski-Dibbert,Agricultural consultant
1,0.9932082,526,0.21900430828147438,1932,2020-09-01 01:10:19,misc_net,872.36,6.772347841972014,Bessemer,AL,M,31,21.98211081547234,fraud_Bednar Group,Radio broadcast assistant
0,0.00028270468,15738,0.030904625460499387,16534,2020-09-17 13:23:43,food_dining,2.02,1.1052568313867783,North Loup,NE,F,40,9.247261214274934,"fraud_Armstrong, Walter and Gottlieb","Nurse, children's"
0,0.0004579583,14164,0.08247560486565968,7202,2020-12-19 10:24:42,gas_transport,58.14,4.079907514424331,Armonk,NY,M,56,127.42459955662623,"fraud_Streich, Hansen and Veum",Television/film/video producer
0,0.00020054568,16780,0.029411764705882353,17985,2020-11-15 18:17:24,home,77.0,4.356708826689592,Detroit,MI,M,50,22.958609949722334,fraud_Terry Ltd,Broadcast presenter
0,0.0001791668,17099,0.21597816648058554,3136,2020-10-03 10:44:18,grocery_pos,72.68,4.299731391947051,New Waverly,TX,F,71,2.3608778657561102,"fraud_Mosciski, Gislason and Mertz","Scientist, biomedical"
0,0.001377078,10815,0.08247560486565968,7203,2020-10-23 07:59:54,gas_transport,59.06,4.095344062555184,Norman,AR,M,54,90.21087010290604,fraud_Friesen-Stamm,Magazine features editor
0,5.9998765e-05,19306,0.2554493878769782,37,2020-10-21 00:51:18,shopping_net,4.52,1.7083778602890038,Rochester,KY,F,73,97.24185102423294,fraud_Gerlach Inc,"Development worker, international aid"
0,0.0009869768,11814,0.12411660777385158,5371,2020-10-26 04:06:11,shopping_pos,7.24,2.1090003439213802,Belle Fourche,SD,F,80,63.98957343402581,fraud_Lynch Ltd,Hospital pharmacist
0,0.012399424,4818,0.028694714131607336,19758,2020-12-26 21:52:36,health_fitness,69.86,4.260706099437326,Duncan,MS,F,65,114.55627659695853,fraud_Rippin-VonRueden,Trading standards officer
0,0.00014132872,17669,0.04492865406864636,11969,2020-08-25 14:24:51,entertainment,24.13,3.2240623515555007,Saint Petersburg,FL,M,31,105.67770923988344,"fraud_Fadel, Mertz and Rippin","Engineer, land"
1,0.4027597,1857,0.21597816648058554,3137,2020-10-28 09:29:49,grocery_pos,312.69,5.748405237098477,Whigham,GA,F,70,45.01102144940081,fraud_Heidenreich PLC,"Editor, commissioning"
0,0.00056254904,13526,0.2554493878769782,38,2020-07-09 14:29:45,shopping_net,103.28,4.647079589065301,Zavalla,TX,M,34,93.45154415611998,"fraud_Ruecker, Beer and Collier","Designer, jewellery"
0,0.0019468673,9779,0.21900430828147438,1933,2020-09-05 05:51:53,misc_net,8.42,2.2428350885882717,Pueblo,CO,M,32,45.62022106696522,fraud_Kerluke PLC,Further education lecturer
0,5.801985e-05,19350,0.21597816648058554,3138,2020-06-23 08:41:22,grocery_pos,83.53,4.437106500940836,Mounds,OK,M,38,122.40448218834472,fraud_Koepp-Parker,Fitness centre manager
0,0.021579523,3882,0.030904625460499387,16535,2020-12-15 21:00:53,food_dining,26.23,3.3043193066856684,Heiskell,TN,M,38,105.89367135423704,fraud_Zboncak LLC,"Geologist, wellsite"
0,0.0058035967,6549,0.028694714131607336,19759,2020-12-03 20:26:27,health_fitness,75.03,4.331127999240345,Palermo,ND,M,37,99.47837011626528,fraud_Dare-Gibson,Administrator
0,0.024639636,3715,0.05634758995247793,9224,2020-12-03 03:13:48,misc_pos,9.4,2.341805806147327,Girard,GA,F,70,30.397527921252248,fraud_Balistreri-Nader,"Conservator, museum/gallery"
0,0.00132793,10930,0.08247560486565968,7204,2020-09-22 02:12:31,gas_transport,66.48,4.211831257677767,Enola,AR,F,66,31.238799963150736,fraud_Corwin-Collins,"Physicist, medical"
0,0.005566363,6664,0.04492865406864636,11970,2020-11-09 05:13:08,entertainment,219.53,5.396033740054106,Detroit,MI,M,74,32.11234379628053,"fraud_Welch, Rath and Koepp",Trading standards officer
1,0.99249154,580,0.2554493878769782,39,2020-12-15 22:25:50,shopping_net,898.36,6.801683399253765,New York City,NY,F,62,122.71073313247815,"fraud_Stanton, Jakubowski and Baumbach",Audiological scientist
0,0.00029566692,15616,0.21597816648058554,3139,2020-12-15 01:08:00,grocery_pos,92.35,4.536355869987732,Glen Rock,PA,F,68,72.94790225284581,fraud_Rutherford-Mertz,Insurance claims handler
0,0.0032687027,8124,0.0518783542039356,11272,2020-07-05 17:20:53,travel,5.07,1.803358605071407,Esbon,KS,F,32,110.90027040410897,fraud_Block-Hauck,Tourism officer
0,0.006834511,6095,0.029411764705882353,17986,2020-08-24 20:52:30,home,94.13,4.555244377218366,Saint Bonaventure,NY,M,46,91.64564089010376,fraud_Wuckert-Goldner,Toxicologist
0,0.00055178266,13586,0.04492865406864636,11971,2020-11-06 17:38:27,entertainment,93.34,4.546905277856116,Dallas,TX,F,45,99.44533337832937,fraud_Kling-Ernser,"Designer, ceramics/pottery"
0,0.00028634229,15695,0.08247560486565968,7205,2020-08-22 00:14:58,gas_transport,55.32,4.0310497118497866,Highland,IN,M,38,80.64484047587214,"fraud_Streich, Hansen and Veum",Community arts worker
0,0.0003546026,15024,0.08247560486565968,7206,2020-09-02 08:36:31,gas_transport,73.72,4.313747793920587,Hudson,NY,M,22,40.13182468663573,fraud_Friesen-D'Amore,Travel agency manager
0,4.6455345e-05,19642,0.2554493878769782,40,2020-12-22 10:50:12,shopping_net,4.63,1.728109442151599,Cecilton,MD,M,51,74.5599538986991,"fraud_Reichert, Shanahan and Hayes",Podiatrist
0,0.0047411164,7061,0.05634758995247793,9225,2020-12-14 10:20:00,misc_pos,35.16,3.5879535355239756,Lorenzo,TX,M,38,108.93880575389102,fraud_Stiedemann Inc,Petroleum engineer
0,9.1044814e-05,18637,0.12411660777385158,5372,2020-12-21 16:58:15,shopping_pos,8.45,2.2460147415056513,West Sayville,NY,F,30,52.7240452486944,fraud_Dooley Inc,Film/video editor
0,0.00864073,5533,0.039020408163265304,14814,2020-09-20 21:10:01,kids_pets,35.05,3.584906863730958,Morrisdale,PA,M,47,68.09939354273139,fraud_Beer-Jast,Advice worker
0,0.00012779512,17913,0.12411660777385158,5373,2020-12-07 19:34:37,shopping_pos,1.6,0.9555114450274363,Methuen,MA,M,40,65.08887268202885,"fraud_Watsica, Haag and Considine",Market researcher
1,0.9572507,1248,0.08247560486565968,7207,2020-11-05 04:33:01,gas_transport,10.58,2.449279472144849,Cazenovia,WI,M,35,81.42241537532975,fraud_Harber Inc,Occupational hygienist
0,0.07164217,2723,0.04369414101290963,13345,2020-12-28 13:33:56,personal_care,19.3,3.0106208860477417,Sunflower,MS,F,34,105.23987666096146,"fraud_Schoen, Nienow and Bauch","Education officer, community"
0,0.0005851525,13397,0.12411660777385158,5374,2020-10-15 21:27:00,shopping_pos,1.12,0.7514160886839212,Elizabeth,NJ,M,39,85.0268777131416,fraud_Sawayn PLC,Operational researcher
0,0.00027920588,15775,0.039020408163265304,14815,2020-07-06 14:57:58,kids_pets,106.03,4.673109168996284,Dieterich,IL,M,58,73.68543302112656,fraud_Bogisich-Weimann,"Psychologist, clinical"
0,0.001648468,10234,0.05634758995247793,9226,2020-06-30 04:58:59,misc_pos,33.61,3.544142657647253,Tuscarora,MD,M,40,100.64244471291116,"fraud_Yost, Block and Koepp","Production assistant, television"
0,0.011135568,5016,0.030904625460499387,16536,2020-06-24 18:00:11,food_dining,47.17,3.8747364206421295,Riverview,MI,F,26,112.66357351129832,"fraud_Lakin, Ferry and Beatty",Writer
1,0.89053005,1446,0.21597816648058554,3140,2020-09-18 11:37:21,grocery_pos,296.0,5.6937321388027,Falconer,NY,M,49,94.9067945732317,fraud_Doyle Ltd,Metallurgist
0,0.00069316896,12889,0.029411764705882353,17987,2020-12-09 20:43:27,home,24.92,3.255014871484074,New Waverly,TX,F,72,76.12574372819974,fraud_Gaylord-Powlowski,"Scientist, biomedical"
0,5.1283663e-05,19523,0.2554493878769782,41,2020-12-10 06:59:00,shopping_net,22.15,3.1419947805322432,Indian Wells,CA,M,65,68.48763544180666,"fraud_Kuhic, Bins and Pfeffer",Learning mentor
0,0.00012377852,17995,0.04492865406864636,11972,2020-07-31 17:03:54,entertainment,81.94,4.418117454818235,Alva,WY,M,47,75.16372493100637,fraud_Dibbert and Sons,"Administrator, local government"
1,0.98685604,811,0.2554493878769782,42,2020-10-01 23:19:53,shopping_net,944.94,6.852179142093285,Morrowville,KS,M,18,103.63409775329458,"fraud_Stanton, Jakubowski and Baumbach",Chemical engineer
0,7.2691466e-05,19023,0.029411764705882353,17988,2020-07-06 21:04:44,home,14.38,2.733067964077498,Coleharbor,ND,F,89,110.68287335307951,fraud_Terry Ltd,Make
0,0.01148737,4961,0.08247560486565968,7208,2020-12-15 00:50:22,gas_transport,36.99,3.6373229671995344,Fenelton,PA,F,57,105.95961594057177,fraud_Harber Inc,Operations geologist
0,0.06174699,2820,0.0518783542039356,11273,2020-07-13 23:51:19,travel,454.27,6.1208906495482855,Cokeburg,PA,M,31,83.17118025796799,fraud_Bednar Inc,Dealer
0,0.00096959446,11861,0.2554493878769782,43,2020-12-30 04:59:49,shopping_net,106.57,4.678141798443914,Springfield,VA,M,70,58.34781597085199,fraud_Hills-Witting,Production engineer
0,0.0035973624,7831,0.2554493878769782,44,2020-08-11 23:33:25,shopping_net,89.45,4.504797211841304,Lomax,IL,F,47,94.98126372305902,fraud_Gerlach Inc,Environmental consultant
0,0.005102323,6866,0.028694714131607336,19760,2020-12-28 14:27:46,health_fitness,5.0,1.791759469228055,Comfort,WV,F,61,109.17732085819944,"fraud_Brown, Homenick and Lesch",Fine artist
0,0.017541569,4189,0.039020408163265304,14816,2020-07-19 19:36:27,kids_pets,13.2,2.653241964607215,Mooresville,NC,M,66,50.34955599154949,fraud_Waelchi Inc,Control and instrumentation engineer
0,0.0039509614,7565,0.039020408163265304,14817,2020-07-20 21:58:11,kids_pets,29.91,3.431079756144025,Belle Fourche,SD,F,79,39.22983684633066,"fraud_Lang, Towne and Schuppe",Hospital pharmacist
0,0.0011778398,11286,0.05634758995247793,9227,2020-12-05 17:54:03,misc_pos,2.82,1.3402504226184837,West Harrison,NY,M,43,52.05678348959523,fraud_Stiedemann Inc,Lexicographer
0,0.00023016742,16369,0.21597816648058554,3141,2020-08-02 08:37:22,grocery_pos,129.5,4.871373226762748,Spearsville,LA,M,62,85.40733682609756,fraud_Kunze Inc,"Psychologist, forensic"
0,8.305e-05,18783,0.21597816648058554,3142,2020-09-29 06:09:35,grocery_pos,84.72,4.451086170605376,Spencer,SD,F,48,99.99515244847876,fraud_Schamberger-O'Keefe,"Development worker, international aid"
0,7.433849e-05,18987,0.2554493878769782,45,2020-08-16 22:29:02,shopping_net,6.58,2.0255131996542803,Ruidoso,NM,F,20,63.81632622219124,fraud_Auer-West,Licensed conveyancer
0,0.0023344462,9208,0.04369414101290963,13346,2020-12-13 20:18:13,personal_care,51.07,3.952588967174808,Sebring,FL,F,34,82.9474630622346,fraud_Baumbach Ltd,Environmental consultant
0,0.0011524963,11348,0.21900430828147438,1934,2020-07-21 02:52:34,misc_net,5.97,1.9416152247724325,Halma,MN,M,78,32.50952458743826,"fraud_Lehner, Mosciski and King","Embryologist, clinical"
0,0.00017685757,17127,0.21597816648058554,3143,2020-07-19 07:03:50,grocery_pos,105.22,4.665512414994253,Orr,MN,M,43,117.72890686430796,"fraud_Casper, Hand and Zulauf",Horticultural therapist
0,0.0023622282,9170,0.21900430828147438,1935,2020-08-16 04:41:41,misc_net,9.95,2.3933394562625097,Glen Rock,PA,F,68,36.20723303952879,fraud_Schmitt Ltd,Insurance claims handler
0,0.001894055,9872,0.039020408163265304,14818,2020-09-17 21:48:36,kids_pets,44.81,3.8245024078986507,Cedar,MI,M,44,93.28052523984384,fraud_Schimmel-Olson,"Social research officer, government"
1,0.14824435,2307,0.04369414101290963,13347,2020-10-25 23:48:26,personal_care,20.94,3.088311454847084,Burrton,KS,F,22,53.36616849223261,fraud_Schmeler-Howe,Gaffer
0,0.0035031505,7919,0.04369414101290963,13348,2020-11-24 14:24:05,personal_care,9.15,2.3174737054877963,Port Ewen,NY,M,54,79.66808619045203,fraud_Nader-Maggio,Heritage manager
1,0.84211475,1515,0.2554493878769782,46,2020-10-24 20:25:22,shopping_net,1140.88,7.040431305885684,Burrton,KS,F,22,75.07382918034375,"fraud_Reichert, Shanahan and Hayes",Gaffer
0,0.0074828896,5878,0.08247560486565968,7209,2020-08-29 03:41:24,gas_transport,57.09,4.061993532004442,Sacramento,CA,M,41,115.41015163297946,fraud_Emard Inc,Magazine features editor
0,0.00073455606,12694,0.030904625460499387,16537,2020-12-13 17:18:07,food_dining,124.05,4.828713657323628,Des Moines,IA,M,39,100.0761713479795,fraud_Conroy-Emard,Interior and spatial designer
0,0.0065450575,6218,0.039020408163265304,14819,2020-11-24 13:47:16,kids_pets,283.45,5.650557491196657,Hurricane,WV,F,40,72.63334851062889,fraud_Hoppe-Parisian,Sub
0,0.0004035927,14627,0.039020408163265304,14820,2020-07-13 14:27:31,kids_pets,39.45,3.700066643504501,Oran,IA,F,47,23.27539835476452,"fraud_Lang, Towne and Schuppe",Sports administrator
0,8.482439e-05,18753,0.2554493878769782,47,2020-11-24 00:06:20,shopping_net,8.04,2.201659174404085,Enola,AR,F,66,16.756502267572618,"fraud_Ruecker, Beer and Collier","Physicist, medical"
0,0.00025692116,16022,0.08247560486565968,7210,2020-07-27 11:45:57,gas_transport,68.11,4.235699438103303,Saxon,WI,M,34,80.17189546497222,fraud_Bins-Rice,Television/film/video producer
0,0.052325603,2933,0.030904625460499387,16538,2020-12-01 23:14:25,food_dining,58.28,4.082271980987832,Rock Springs,WY,F,36,77.58710826018863,"fraud_Hermiston, Russel and Price",Music therapist
0,0.0007383149,12685,0.12411660777385158,5375,2020-09-13 03:42:23,shopping_pos,9.89,2.387844936944869,Hopewell,VA,F,85,109.40599145766647,"fraud_Willms, Kris and Bergnaum",Purchasing manager
0,0.005835735,6530,0.04369414101290963,13349,2020-06-25 18:02:25,personal_care,47.64,3.8844462376579116,Lakeland,FL,F,40,126.85198997667558,fraud_Rolfson-Kunde,Clothing/textile technologist
0,0.0005231363,13746,0.08247560486565968,7211,2020-11-24 03:28:25,gas_transport,65.78,4.201403634515509,West Columbia,SC,F,91,8.047945581402486,fraud_Ledner-Pfannerstill,Chemical engineer
0,0.00011941443,18073,0.12411660777385158,5376,2020-11-17 16:33:15,shopping_pos,11.71,2.542389085201363,Hinckley,OH,F,32,55.86877422625585,fraud_Denesik and Sons,Medical sales representative
0,0.06682461,2769,0.04369414101290963,13350,2020-12-30 23:41:36,personal_care,34.34,3.5650154668915506,Morrisdale,PA,F,33,83.71127915202032,fraud_Abbott-Steuber,Dispensing optician
0,0.05278378,2926,0.04369414101290963,13351,2020-12-28 23:54:26,personal_care,83.54,4.437224795138644,Freedom,WY,M,53,67.19786334729628,"fraud_Zemlak, Tillman and Cremin","Education officer, museum"
0,0.0003988873,14673,0.039020408163265304,14821,2020-09-30 13:40:53,kids_pets,66.88,4.217741440366026,Aurora,CO,M,50,58.80593764602524,"fraud_Roberts, Daniel and Macejkovic","Scientist, marine"
0,0.00041191914,14536,0.08247560486565968,7212,2020-10-13 09:02:02,gas_transport,63.7,4.169761201506855,Lolita,TX,M,50,90.8486547088675,"fraud_Stroman, Hudson and Erdman",Archaeologist
0,0.021372674,3898,0.04369414101290963,13352,2020-10-23 18:27:02,personal_care,21.48,3.1126260250254902,Sutherland,NE,F,38,82.74840993652795,"fraud_Kihn, Brakus and Goyette",Insurance broker
0,0.0012038494,11214,0.039020408163265304,14822,2020-08-11 12:48:02,kids_pets,82.95,4.43022138352355,Springfield Gardens,NY,M,58,95.38230798094683,fraud_Hammes-Beatty,Production manager
0,4.481408e-05,19687,0.21900430828147438,1936,2020-09-10 06:25:49,misc_net,21.71,3.122805356117467,Sutherland,NE,F,38,111.41090059693894,"fraud_Rippin, Kub and Mann",Insurance broker
0,0.00072660693,12728,0.029411764705882353,17989,2020-09-09 16:13:42,home,18.16,2.9528247725427144,Ratcliff,TX,F,70,125.68341244298888,fraud_Beier and Sons,"Engineer, production"
0,0.002746065,8688,0.21597816648058554,3144,2020-08-22 04:13:53,grocery_pos,117.91,4.778366904449488,North Judson,IN,M,60,47.751703300231256,fraud_Bogisich Inc,"Doctor, general practice"
0,0.006581044,6204,0.08247560486565968,7213,2020-06-30 08:29:20,gas_transport,45.26,3.8342776568032932,Gregory,AR,F,62,51.94893876547911,fraud_Bartoletti-Wunsch,"Lecturer, further education"
0,0.00035413896,15028,0.05634758995247793,9228,2020-12-24 07:53:15,misc_pos,94.13,4.555244377218366,Hinckley,OH,F,32,58.91702877849379,fraud_Maggio-Fahey,Medical sales representative
0,0.0014485664,10675,0.21597816648058554,3145,2020-11-06 05:53:11,grocery_pos,189.86,5.251540174989108,Washington,DC,F,34,44.3524715748675,fraud_Deckow-O'Conner,Prison officer
0,2.8200413e-05,20185,0.029411764705882353,17990,2020-11-16 19:16:39,home,10.48,2.4406063908914204,Moundsville,WV,F,43,133.84752698285575,fraud_Kutch-Wilderman,Physiotherapist
0,0.00018724136,16978,0.12411660777385158,5377,2020-12-21 20:15:44,shopping_pos,107.5,4.686750172980514,Moravian Falls,NC,F,32,98.0750513204832,"fraud_Watsica, Haag and Considine","Psychologist, counselling"
0,9.062973e-06,20862,0.2554493878769782,48,2020-11-30 18:12:22,shopping_net,1.65,0.9745596399981308,Morrisdale,PA,F,33,68.10966388762105,"fraud_Romaguera, Cruickshank and Greenholt",Dispensing optician
0,0.003511992,7914,0.04369414101290963,13353,2020-08-16 19:21:22,personal_care,15.12,2.780060737078482,Plymouth,CT,F,47,131.7692311148902,fraud_Kautzer and Sons,Herpetologist
0,0.0021417956,9466,0.08247560486565968,7214,2020-06-24 06:07:40,gas_transport,65.72,4.200504758050491,Harper,TX,M,26,104.93159786031607,"fraud_Kutch, Hermiston and Farrell","Pharmacist, community"
0,0.02757447,3577,0.028694714131607336,19761,2020-08-30 22:39:23,health_fitness,19.94,3.041661205442391,Cardwell,MO,M,63,38.57522088942261,"fraud_Mante, Luettgen and Hackett",Television floor manager
0,0.00091716135,12020,0.12411660777385158,5378,2020-08-02 20:05:49,shopping_pos,130.59,4.879691028162049,Newhall,CA,F,49,33.10077641372306,fraud_Pacocha-Bauch,Health physicist
0,0.0002944643,15627,0.12411660777385158,5379,2020-12-21 03:54:32,shopping_pos,2.25,1.1786549963416462,Prairie Hill,TX,F,64,90.8189483940432,fraud_Metz-Boehm,Barrister
0,0.006742144,6138,0.028694714131607336,19762,2020-12-03 18:57:13,health_fitness,23.64,3.204371138665319,Parsonsfield,ME,M,64,52.77462619507594,fraud_Ziemann-Waters,Audiological scientist
0,0.00013782525,17734,0.08247560486565968,7215,2020-12-14 02:53:37,gas_transport,105.97,4.672548421318039,Esbon,KS,F,33,58.71647931943089,fraud_Huels-Hahn,Tourism officer
0,0.0004203926,14472,0.039020408163265304,14823,2020-11-26 15:21:33,kids_pets,87.35,4.481306198765705,Pikesville,MD,M,43,42.07659649546915,fraud_Hammes-Beatty,Company secretary
0,0.00012307952,18005,0.12411660777385158,5380,2020-11-14 13:10:40,shopping_pos,20.6,3.0726933146901194,Brandon,FL,F,41,62.28630594205394,fraud_Stoltenberg-Beatty,Environmental consultant
0,0.053471874,2918,0.21597816648058554,3146,2020-10-03 07:10:51,grocery_pos,213.59,5.368729230788402,West Sayville,NY,F,30,66.39371880658652,"fraud_Schoen, Kuphal and Nitzsche",Film/video editor
0,0.0031775471,8223,0.08247560486565968,7216,2020-10-30 04:54:24,gas_transport,62.58,4.152298955482657,Surrency,GA,F,94,82.5061569614315,fraud_Prohaska-Murray,"Engineer, technical sales"
0,0.0047009774,7083,0.0518783542039356,11274,2020-09-17 15:42:39,travel,6.59,2.0268315914075385,Aledo,TX,M,36,46.3006768201254,fraud_Kozey-McDermott,Optometrist
0,2.5960995e-05,20262,0.2554493878769782,49,2020-09-12 21:45:34,shopping_net,3.15,1.423108334242607,Beaver Falls,PA,F,20,94.6489703774885,fraud_Terry-Huel,Podiatrist
0,3.6901234e-05,19901,0.21597816648058554,3147,2020-11-23 07:20:08,grocery_pos,78.24,4.37248122183035,Aledo,TX,M,36,82.43226330057693,"fraud_Lockman, West and Runte",Optometrist
0,0.0157223,4385,0.04492865406864636,11973,2020-11-28 21:12:27,entertainment,260.85,5.567771820725497,De Witt,AR,F,27,90.90062426002892,"fraud_Larkin, Stracke and Greenfelder",Electrical engineer
1,0.9929109,549,0.21597816648058554,3148,2020-08-13 22:55:25,grocery_pos,320.49,5.772966438994861,Wilton,ND,F,72,56.03920124487037,"fraud_Mosciski, Gislason and Mertz","Designer, ceramics/pottery"
0,0.23157002,2093,0.21597816648058554,3149,2020-07-01 02:32:01,grocery_pos,206.88,5.336960990140241,Grandview,TX,F,27,88.20260377212749,fraud_Bailey-Morar,"Radiographer, therapeutic"
0,0.0012787611,11038,0.0528391167192429,10536,2020-12-07 10:20:33,grocery_net,44.3,3.8133070324889884,Plainfield,NJ,F,46,42.55982146443328,"fraud_Kohler, Lindgren and Koelpin",Leisure centre manager
1,0.9658084,1181,0.21900430828147438,1937,2020-09-02 23:48:33,misc_net,718.27,6.578236808788192,Surrency,GA,F,94,83.89916128674363,fraud_Klocko LLC,"Engineer, technical sales"
0,0.00036863267,14904,0.08247560486565968,7217,2020-08-18 03:56:30,gas_transport,80.41,4.399498115585886,Laredo,TX,M,49,65.21731407371459,fraud_Kling Inc,Video editor
0,0.00041078136,14552,0.21900430828147438,1938,2020-09-06 08:00:14,misc_net,106.17,4.674416358724906,Saint Bonaventure,NY,M,46,67.03830215299561,fraud_Huel-Langworth,Toxicologist
0,0.00011834749,18094,0.12411660777385158,5381,2020-12-13 12:40:10,shopping_pos,5.06,1.801709800081223,Goodrich,MI,F,35,107.3332420038478,fraud_Jast-McDermott,Learning disability nurse
0,0.0028705087,8540,0.030904625460499387,16539,2020-07-07 19:46:00,food_dining,55.56,4.0353020215883175,Cokeburg,PA,M,31,22.228747671490137,fraud_Zboncak LLC,Dealer
0,0.02939799,3515,0.0518783542039356,11275,2020-08-18 23:05:15,travel,108.47,4.695650539116466,High Rolls Mountain Park,NM,M,52,85.41053247607407,"fraud_Ritchie, Bradtke and Stiedemann",Naval architect
0,0.21297088,2138,0.04369414101290963,13354,2020-09-02 22:41:18,personal_care,31.51,3.4815477343158143,Ruth,NV,M,74,50.41374708532823,fraud_Crooks and Sons,Interpreter
0,0.00019938017,16792,0.039020408163265304,14824,2020-08-07 19:00:46,kids_pets,214.5,5.372960909543803,Thornville,OH,M,37,112.54672673270936,fraud_Rau-Grant,Audiological scientist
0,0.0010580473,11601,0.04369414101290963,13355,2020-09-19 12:13:56,personal_care,68.61,4.242908235180575,Tyler,TX,F,36,99.76810071139896,fraud_Marvin-Lind,Sports development officer
0,0.00051969086,13767,0.039020408163265304,14825,2020-09-06 14:23:55,kids_pets,110.93,4.717873675901176,West Palm Beach,FL,M,50,72.09273584906236,"fraud_Roberts, Daniel and Macejkovic","Administrator, arts"
0,0.00031086884,15459,0.08247560486565968,7218,2020-09-28 02:32:06,gas_transport,79.34,4.386267628931136,Delhi,LA,F,56,76.01058445368999,fraud_Rodriguez Group,Multimedia programmer
0,0.00023977508,16244,0.08247560486565968,7219,2020-07-27 04:54:24,gas_transport,63.95,4.173617743116608,Basye,VA,F,47,80.97358582426007,fraud_Emard Inc,"Engineer, mining"
0,0.0014291083,10729,0.08247560486565968,7220,2020-11-01 04:12:09,gas_transport,68.65,4.243482700225814,Sterling City,TX,F,58,110.0804596538304,"fraud_Zieme, Bode and Dooley","Scientist, biomedical"
0,0.21633524,2133,0.0518783542039356,11276,2020-12-26 23:06:23,travel,7.65,2.157559320943788,Oolitic,IN,F,29,85.375177013108,fraud_Block-Hauck,Counsellor
0,0.0049204347,6957,0.21597816648058554,3150,2020-09-09 02:49:02,grocery_pos,84.61,4.449802098754394,El Paso,TX,M,47,39.461723663065406,"fraud_Huel, Hammes and Witting",Market researcher
0,0.0007008571,12840,0.04492865406864636,11974,2020-07-14 21:05:54,entertainment,21.61,3.1183922862898785,High Rolls Mountain Park,NM,M,52,110.61903434908012,fraud_Wilkinson Ltd,Naval architect
0,0.0014855072,10598,0.029411764705882353,17991,2020-07-06 12:39:29,home,89.84,4.5090997172373575,Ringwood,IL,M,35,96.94436048058182,fraud_Medhurst Inc,Outdoor activities/education manager
1,0.9824551,940,0.21597816648058554,3151,2020-10-05 22:20:07,grocery_pos,278.13,5.631677623121245,Desdemona,TX,M,42,107.5229264011403,fraud_Kiehn Inc,Clothing/textile technologist
0,0.0008243333,12348,0.030904625460499387,16540,2020-08-20 17:46:42,food_dining,90.61,4.517540436027117,Methuen,MA,M,39,77.45451871743897,fraud_Ernser-Lynch,Market researcher
0,0.15487409,2280,0.04492865406864636,11975,2020-11-28 03:22:24,entertainment,286.46,5.661083720123085,San Diego,CA,F,60,60.78442927841645,fraud_Spencer PLC,"Pharmacist, hospital"
0,0.0065130945,6228,0.0528391167192429,10537,2020-11-20 02:38:52,grocery_net,104.99,4.663344750039164,Whigham,GA,F,70,88.04831882328898,"fraud_Adams, Kovacek and Kuhlman","Editor, commissioning"
0,9.523715e-06,20840,0.2554493878769782,50,2020-08-30 15:36:47,shopping_net,3.59,1.5238800240724537,Milford,OH,F,23,61.68225115043218,fraud_Mohr-Bayer,Hospital doctor
0,0.0005905143,13367,0.08247560486565968,7221,2020-12-04 08:31:31,gas_transport,56.62,4.053869729656382,Westerville,NE,F,85,35.667202194429954,fraud_Friesen-D'Amore,Product designer
0,0.0027659342,8667,0.030904625460499387,16541,2020-12-29 20:52:04,food_dining,17.1,2.89591193827178,Sacramento,CA,M,41,37.67184718649989,fraud_Kilback Group,Magazine features editor
0,0.0063561643,6305,0.21900430828147438,1939,2020-11-26 10:12:04,misc_net,5.38,1.8531680973566984,New York City,NY,F,39,77.21310678041239,fraud_Hamill-Daugherty,Herbalist
1,0.9937972,479,0.2554493878769782,51,2020-10-01 22:22:21,shopping_net,1020.62,6.929144881660608,Morrowville,KS,M,18,23.4759071287576,fraud_Lemke-Gutmann,Chemical engineer
0,0.00014207998,17657,0.08247560486565968,7222,2020-08-03 11:59:14,gas_transport,82.65,4.426641427432833,Tyler,TX,F,36,42.47135604339279,"fraud_Greenholt, Jacobi and Gleason",Sports development officer
1,0.9925782,574,0.21900430828147438,1940,2020-08-23 23:24:20,misc_net,812.66,6.701542588327909,Spring Church,PA,M,22,38.07620794692749,fraud_Durgan-Auer,Public relations account executive
