cliente_id,comercio_id,n_transacciones,monto_total,monto_promedio,fraudes,tasa_fraude,score_modelo_promedio,peso,peso_riesgo
cliente_0917079200,comercio_8291679407,1,24.64,24.64,0,0.0,0.00024597193,1,1.0002459287643433
cliente_0917079200,comercio_8769195647,1,53.73,53.73,0,0.0,0.00029145952,1,1.0002914667129517
cliente_0917079200,comercio_8909589463,1,64.1,64.1,0,0.0,0.00021296449,1,1.0002129077911377
cliente_0917079200,comercio_9521770393,1,69.55,69.55,0,0.0,0.00045702045,1,1.0004570484161377
cliente_0917580328,comercio_0042032239,1,74.91,74.91,0,0.0,0.00026683992,1,1.0002667903900146
cliente_0917580328,comercio_0206757515,1,13.13,13.13,0,0.0,0.01692421,1,1.016924262046814
cliente_0917580328,comercio_1135810253,1,44.95,44.95,0,0.0,0.00029861453,1,1.0002986192703247
cliente_0917580328,comercio_2022059886,1,7.92,7.92,0,0.0,5.5742865e-05,1,1.0000557899475098
cliente_0917580328,comercio_4540706228,1,122.44,122.44,0,0.0,0.00070204557,1,1.0007020235061646
cliente_0917580328,comercio_4803101386,1,2.11,2.11,0,0.0,0.0005311949,1,1.0005311965942383
cliente_0917580328,comercio_5207219562,1,9.15,9.15,0,0.0,1.9172767e-05,1,1.0000191926956177
cliente_0917580328,comercio_5461287394,1,56.74,56.74,0,0.0,0.00077547156,1,1.0007754564285278
cliente_0917580328,comercio_6574886061,1,53.15,53.15,0,0.0,0.00032957847,1,1.000329613685608
cliente_0917580328,comercio_9310877161,1,21.67,21.67,0,0.0,0.011409784,1,1.0114097595214844
cliente_0917580328,comercio_9680685889,1,2.58,2.58,0,0.0,0.0010552468,1,1.0010552406311035
cliente_0934395656,comercio_0180820055,1,44.13,44.13,0,0.0,0.0037231748,1,1.00372314453125
cliente_0934395656,comercio_0304345686,1,1.24,1.24,0,0.0,0.015897458,1,1.015897512435913
cliente_0934395656,comercio_0366943589,1,42.2,42.2,0,0.0,0.008410933,1,1.008410930633545
cliente_0934395656,comercio_0684315605,1,34.25,34.25,0,0.0,6.908908e-05,1,1.0000691413879395
cliente_0934395656,comercio_0946981146,1,33.05,33.05,0,0.0,0.00061900716,1,1.0006190538406372
cliente_0934395656,comercio_1708754579,1,30.44,30.44,0,0.0,0.004335796,1,1.0043357610702515
cliente_0934395656,comercio_1743699208,1,55.15,55.15,0,0.0,0.0046697836,1,1.0046697854995728
cliente_0934395656,comercio_2321266927,1,1.16,1.16,0,0.0,7.584175e-06,1,1.0000076293945312
cliente_0934395656,comercio_2398902729,1,72.24,72.24,0,0.0,0.00043669413,1,1.0004366636276245
cliente_0934395656,comercio_2804352954,1,69.38,69.38,0,0.0,0.0005014703,1,1.0005015134811401
cliente_0934395656,comercio_2950963026,1,8.14,8.14,0,0.0,0.024912134,1,1.0249121189117432
cliente_0934395656,comercio_3979760324,1,117.45,117.45,0,0.0,0.00024843845,1,1.0002484321594238
cliente_0934395656,comercio_4701676311,1,1.02,1.02,0,0.0,0.0033766557,1,1.0033766031265259
cliente_0934395656,comercio_4806559634,1,2.99,2.99,0,0.0,0.012122591,1,1.012122631072998
cliente_0934395656,comercio_4821266538,1,80.04,80.04,0,0.0,0.0005049223,1,1.000504970550537
cliente_0934395656,comercio_4844158668,1,51.91,51.91,0,0.0,0.03137892,1,1.0313788652420044
cliente_0934395656,comercio_5280941309,1,129.91,129.91,0,0.0,0.0006959471,1,1.0006959438323975
cliente_0934395656,comercio_5291925939,1,21.9,21.9,0,0.0,0.00016387264,1,1.0001639127731323
cliente_0934395656,comercio_5657383198,1,25.35,25.35,0,0.0,0.041823976,1,1.0418239831924438
cliente_0934395656,comercio_5871633033,1,18.16,18.16,0,0.0,0.00072660693,1,1.000726580619812
cliente_0934395656,comercio_6010514161,1,60.49,60.49,0,0.0,0.00085444935,1,1.0008544921875
cliente_0934395656,comercio_6753265829,1,113.02,113.02,0,0.0,0.00034893292,1,1.0003489255905151
cliente_0934395656,comercio_7152800950,1,4.01,4.01,0,0.0,0.00023642665,1,1.0002363920211792
cliente_0934395656,comercio_7751321230,1,2.58,2.58,0,0.0,0.0010170441,1,1.0010170936584473
cliente_0934395656,comercio_8575430088,1,5.59,5.59,0,0.0,3.598315e-05,1,1.0000360012054443
cliente_0934395656,comercio_9426226102,1,1.48,1.48,0,0.0,0.00018772419,1,1.0001877546310425
cliente_0934395656,comercio_9729110723,1,1.82,1.82,0,0.0,8.812094e-06,1,1.0000088214874268
cliente_0934395656,comercio_9762596506,1,35.05,35.05,0,0.0,0.0005810958,1,1.00058114528656
cliente_0939187060,comercio_0620702008,1,59.26,59.26,0,0.0,0.0024631114,1,1.0024631023406982
cliente_0939187060,comercio_1648444838,1,134.58,134.58,0,0.0,0.009487366,1,1.0094873905181885
cliente_0939187060,comercio_1931354031,1,11.98,11.98,0,0.0,0.017364034,1,1.0173640251159668
cliente_0939187060,comercio_2156320485,1,9.42,9.42,0,0.0,1.9074141e-05,1,1.0000190734863281
cliente_0939187060,comercio_2325764593,1,27.3,27.3,0,0.0,0.00011591326,1,1.0001158714294434
cliente_0939187060,comercio_2547394793,1,3.58,3.58,0,0.0,0.0072803604,1,1.0072803497314453
cliente_0939187060,comercio_2548712848,1,117.17,117.17,0,0.0,0.0004023439,1,1.0004023313522339
cliente_0939187060,comercio_3411897755,1,14.88,14.88,0,0.0,0.0033468746,1,1.0033469200134277
cliente_0939187060,comercio_4429710999,1,15.65,15.65,0,0.0,0.01858319,1,1.0185831785202026
cliente_0939187060,comercio_4759443744,1,1163.67,1163.67,0,0.0,0.7381839,1,1.7381839752197266
cliente_0939187060,comercio_5237775559,1,128.43,128.43,0,0.0,0.00050441985,1,1.0005043745040894
cliente_0939187060,comercio_5406949560,1,2.03,2.03,0,0.0,0.010424279,1,1.010424256324768
cliente_0939187060,comercio_7072125670,1,53.41,53.41,0,0.0,0.0005611294,1,1.0005611181259155
cliente_0939187060,comercio_7272163705,1,8.67,8.67,0,0.0,0.00034404275,1,1.0003440380096436
cliente_0939187060,comercio_7378105238,1,16.63,16.63,0,0.0,0.0030080616,1,1.0030080080032349
cliente_0939187060,comercio_7489054155,1,9.34,9.34,0,0.0,3.1588068e-05,1,1.000031590461731
cliente_0939187060,comercio_7668307115,1,67.19,67.19,0,0.0,0.0002452577,1,1.000245213508606
cliente_0939187060,comercio_7885828428,1,62.72,62.72,0,0.0,0.00050098466,1,1.000501036643982
cliente_0939187060,comercio_7929304427,1,5.42,5.42,0,0.0,0.0011309168,1,1.0011309385299683
cliente_0939187060,comercio_8465620179,1,1.97,1.97,0,0.0,0.0008475395,1,1.000847578048706
cliente_0939187060,comercio_9460187915,1,96.06,96.06,0,0.0,0.0047111395,1,1.0047111511230469
cliente_0939187060,comercio_9521770393,1,84.42,84.42,0,0.0,0.00024450145,1,1.0002444982528687
cliente_0939187060,comercio_9648745144,1,150.73,150.73,0,0.0,0.12139851,1,1.1213984489440918
cliente_0939187060,comercio_9680685889,1,2.29,2.29,0,0.0,0.00056017126,1,1.0005601644515991
cliente_0939187060,comercio_9983779311,1,46.28,46.28,0,0.0,0.0019668748,1,1.0019668340682983
cliente_0940358751,comercio_0005320926,1,143.08,143.08,0,0.0,0.0026157184,1,1.0026156902313232
cliente_0940358751,comercio_0091711375,1,200.66,200.66,0,0.0,0.00087164255,1,1.0008716583251953
cliente_0940358751,comercio_0430539075,1,75.81,75.81,0,0.0,0.00019443179,1,1.0001944303512573
cliente_0940358751,comercio_0615606470,1,17.78,17.78,0,0.0,6.19423e-05,1,1.0000619888305664
cliente_0940358751,comercio_0620702008,1,7.55,7.55,0,0.0,0.0007889291,1,1.000788927078247
cliente_0940358751,comercio_0684315605,1,66.85,66.85,0,0.0,0.00014623886,1,1.0001462697982788
cliente_0940358751,comercio_0868776462,1,5.09,5.09,0,0.0,0.0016386284,1,1.001638650894165
cliente_0940358751,comercio_1248562808,1,66.99,66.99,0,0.0,0.00014949618,1,1.0001494884490967
cliente_0940358751,comercio_1490883517,1,389.3,389.3,0,0.0,0.0031957927,1,1.0031957626342773
cliente_0940358751,comercio_1660454592,1,165.1,165.1,0,0.0,0.005080524,1,1.0050805807113647
cliente_0940358751,comercio_2224281926,1,1.93,1.93,0,0.0,0.0029950892,1,1.0029951333999634
cliente_0940358751,comercio_2313046033,1,61.03,61.03,0,0.0,0.021305854,1,1.021305799484253
cliente_0940358751,comercio_2556546172,1,27.2,27.2,0,0.0,0.010356142,1,1.0103561878204346
cliente_0940358751,comercio_3096784693,2,122.66,61.33,0,0.0,0.00089131005,2,2.0017826557159424
cliente_0940358751,comercio_3407721388,1,96.94,96.94,0,0.0,0.00074922683,1,1.0007492303848267
cliente_0940358751,comercio_3513768151,1,5.55,5.55,0,0.0,6.688514e-05,1,1.000066876411438
cliente_0940358751,comercio_3597790109,1,65.69,65.69,0,0.0,9.5606265e-05,1,1.0000956058502197
cliente_0940358751,comercio_3897381724,1,8.77,8.77,0,0.0,0.00093389914,1,1.0009338855743408
cliente_0940358751,comercio_4073601495,1,197.2,197.2,0,0.0,0.001961963,1,1.0019619464874268
cliente_0940358751,comercio_4451395857,1,211.28,211.28,0,0.0,0.0064085014,1,1.006408452987671
cliente_0940358751,comercio_4510167191,1,2.99,2.99,0,0.0,0.00015754004,1,1.0001575946807861
cliente_0940358751,comercio_4570847832,1,134.01,134.01,0,0.0,0.00082384597,1,1.0008238554000854
cliente_0940358751,comercio_4844158668,1,57.47,57.47,0,0.0,0.0017223695,1,1.0017223358154297
cliente_0940358751,comercio_5312613850,1,206.45,206.45,0,0.0,0.0035276918,1,1.0035276412963867
cliente_0940358751,comercio_5444208061,1,62.19,62.19,0,0.0,0.0002787306,1,1.0002787113189697
cliente_0940358751,comercio_6346447225,1,94.17,94.17,0,0.0,0.005423704,1,1.005423665046692
cliente_0940358751,comercio_6553862697,1,115.17,115.17,0,0.0,0.00020930733,1,1.0002093315124512
cliente_0940358751,comercio_6577900075,1,59.14,59.14,0,0.0,0.00041535633,1,1.000415325164795
cliente_0940358751,comercio_7101734444,1,217.0,217.0,0,0.0,0.01789799,1,1.0178979635238647
cliente_0940358751,comercio_7228772812,1,204.47,204.47,0,0.0,0.0063386783,1,1.0063387155532837
cliente_0940358751,comercio_7378105238,1,6.96,6.96,0,0.0,0.00056252035,1,1.0005625486373901
cliente_0940358751,comercio_7796875137,1,58.69,58.69,0,0.0,0.0006498202,1,1.0006498098373413
cliente_0940358751,comercio_7929304427,1,192.98,192.98,0,0.0,0.030549338,1,1.0305492877960205
cliente_0940358751,comercio_7973637965,1,4.98,4.98,0,0.0,0.0023810137,1,1.0023809671401978
cliente_0940358751,comercio_7986877104,1,85.61,85.61,0,0.0,0.0001177071,1,1.0001176595687866
cliente_0940358751,comercio_8086382523,1,5.72,5.72,0,0.0,0.0362638,1,1.0362638235092163
cliente_0940358751,comercio_8179848396,1,250.77,250.77,0,0.0,0.0038813464,1,1.0038813352584839
cliente_0940358751,comercio_8259877896,1,1.47,1.47,0,0.0,0.0023453338,1,1.002345323562622
cliente_0940358751,comercio_8313154051,1,180.36,180.36,0,0.0,0.008564601,1,1.0085645914077759
cliente_0940358751,comercio_8332772526,1,80.63,80.63,0,0.0,0.00014575246,1,1.0001457929611206
cliente_0940358751,comercio_8339076591,1,61.16,61.16,0,0.0,0.001308116,1,1.0013080835342407
cliente_0940358751,comercio_8920590721,1,216.79,216.79,0,0.0,0.01493019,1,1.014930248260498
cliente_0940358751,comercio_9630559626,1,168.36,168.36,0,0.0,0.000487919,1,1.0004879236221313
cliente_0940358751,comercio_9725665267,1,217.2,217.2,0,0.0,0.014899483,1,1.014899492263794
cliente_0940358751,comercio_9983779311,1,51.68,51.68,0,0.0,0.0005822537,1,1.000582218170166
cliente_0942319481,comercio_0359308500,1,101.72,101.72,0,0.0,0.00044453391,1,1.0004445314407349
cliente_0942319481,comercio_0470453485,1,9.62,9.62,0,0.0,0.015380435,1,1.0153803825378418
cliente_0942319481,comercio_1648444838,1,124.72,124.72,0,0.0,0.004813522,1,1.004813551902771
cliente_0942319481,comercio_2022059886,1,381.75,381.75,0,0.0,0.021362854,1,1.0213629007339478
cliente_0942319481,comercio_4288800267,1,9.67,9.67,0,0.0,0.0030298883,1,1.0030299425125122
cliente_0942319481,comercio_7191810844,1,8.88,8.88,0,0.0,0.009262896,1,1.0092629194259644
cliente_0942319481,comercio_7725921774,1,145.02,145.02,0,0.0,0.016474,1,1.0164740085601807
cliente_0970150764,comercio_0095118024,1,51.95,51.95,0,0.0,0.00068296684,1,1.0006829500198364
cliente_0970150764,comercio_0347539912,1,80.15,80.15,0,0.0,0.00017963207,1,1.000179648399353
cliente_0970150764,comercio_0881783210,1,9.4,9.4,0,0.0,0.0006314706,1,1.0006314516067505
cliente_0970150764,comercio_1248562808,1,50.03,50.03,0,0.0,0.018154781,1,1.0181547403335571
cliente_0970150764,comercio_2296543902,1,290.22,290.22,1,1.0,0.9950498,1,1.9950497150421143
cliente_0970150764,comercio_2591184239,1,1015.71,1015.71,1,1.0,0.99449337,1,1.9944933652877808
cliente_0970150764,comercio_3177677815,1,314.74,314.74,1,1.0,0.99367946,1,1.9936795234680176
cliente_0970150764,comercio_3895276308,1,8.65,8.65,1,1.0,0.94951415,1,1.9495141506195068
cliente_0970150764,comercio_4451395857,1,1093.63,1093.63,1,1.0,0.99705386,1,1.997053861618042
cliente_0970150764,comercio_4498948536,1,191.89,191.89,0,0.0,0.00119271,1,1.0011926889419556
cliente_0970150764,comercio_4696771606,1,12.05,12.05,0,0.0,0.00667381,1,1.006673812866211
cliente_0970150764,comercio_4769057019,1,66.68,66.68,0,0.0,0.00015702713,1,1.0001569986343384
cliente_0970150764,comercio_4989505886,1,295.82,295.82,1,1.0,0.9902956,1,1.990295648574829
cliente_0970150764,comercio_5014690071,1,28.44,28.44,0,0.0,7.671219e-05,1,1.0000767707824707
cliente_0970150764,comercio_5049373545,1,5.51,5.51,0,0.0,0.011496856,1,1.011496901512146
cliente_0970150764,comercio_5322464771,1,58.88,58.88,0,0.0,0.0003647856,1,1.0003647804260254
cliente_0970150764,comercio_5343262143,1,5.63,5.63,0,0.0,0.0006951324,1,1.0006951093673706
cliente_0970150764,comercio_6384530666,1,1.39,1.39,0,0.0,0.00026263992,1,1.0002626180648804
cliente_0970150764,comercio_6501627724,1,77.57,77.57,0,0.0,0.0078106695,1,1.0078107118606567
cliente_0970150764,comercio_6792413340,1,1008.11,1008.11,1,1.0,0.9974535,1,1.9974534511566162
cliente_0970150764,comercio_7496685102,1,3.38,3.38,0,0.0,0.0020921372,1,1.0020921230316162
cliente_0970150764,comercio_7542906448,1,5.36,5.36,0,0.0,0.008815332,1,1.0088152885437012
cliente_0970150764,comercio_7880657554,1,928.76,928.76,1,1.0,0.9978573,1,1.9978573322296143
cliente_0970150764,comercio_7904773617,1,7.18,7.18,0,0.0,0.028979188,1,1.0289791822433472
cliente_0970150764,comercio_7921060620,1,285.48,285.48,1,1.0,0.9914056,1,1.9914056062698364
cliente_0970150764,comercio_8755001233,1,949.65,949.65,1,1.0,0.98937666,1,1.9893766641616821
cliente_0977442654,comercio_0100662007,1,27.37,27.37,0,0.0,8.034778e-05,1,1.0000803470611572
cliente_0977442654,comercio_0112114344,1,3.68,3.68,0,0.0,7.66468e-06,1,1.0000076293945312
cliente_0977442654,comercio_1937370928,1,21.42,21.42,0,0.0,0.009554313,1,1.0095542669296265
cliente_0977442654,comercio_3578309304,1,67.0,67.0,0,0.0,0.00020700962,1,1.0002070665359497
cliente_0977442654,comercio_4565072113,1,87.42,87.42,0,0.0,0.00012460476,1,1.0001245737075806
cliente_0977442654,comercio_6060481265,1,22.12,22.12,0,0.0,0.1985597,1,1.1985597610473633
cliente_0977442654,comercio_6996615544,1,8.19,8.19,0,0.0,0.026353424,1,1.0263534784317017
cliente_0977442654,comercio_7071639483,1,62.8,62.8,0,0.0,0.00011761779,1,1.0001176595687866
cliente_0979560429,comercio_0005320926,1,38.98,38.98,0,0.0,0.0015055364,1,1.0015054941177368
cliente_0979560429,comercio_0200439779,1,6.72,6.72,0,0.0,0.00015523558,1,1.0001552104949951
cliente_0979560429,comercio_0516515132,1,6.94,6.94,0,0.0,0.001743743,1,1.0017437934875488
cliente_0979560429,comercio_1703797631,1,17.88,17.88,0,0.0,0.13682735,1,1.1368273496627808
cliente_0979560429,comercio_1718046381,1,53.46,53.46,0,0.0,0.00018109611,1,1.0001810789108276
cliente_0979560429,comercio_3165176574,1,97.49,97.49,0,0.0,4.7575366e-05,1,1.0000475645065308
cliente_0979560429,comercio_3665873972,1,1.13,1.13,0,0.0,0.00017261255,1,1.0001726150512695
cliente_0979560429,comercio_5211417467,1,8.48,8.48,0,0.0,0.0069199577,1,1.0069199800491333
cliente_0979560429,comercio_5493102293,1,50.97,50.97,0,0.0,0.0032338493,1,1.003233790397644
cliente_0979560429,comercio_5577951848,1,2.35,2.35,0,0.0,0.009727529,1,1.0097274780273438
cliente_0979560429,comercio_5775077022,1,61.29,61.29,0,0.0,0.0003409222,1,1.0003409385681152
cliente_0979560429,comercio_5920301590,1,6.38,6.38,0,0.0,1.68314e-05,1,1.0000168085098267
cliente_0979560429,comercio_8869348547,1,53.54,53.54,0,0.0,0.00069149636,1,1.000691533088684
cliente_0979560429,comercio_9333967669,1,91.66,91.66,0,0.0,0.00028383953,1,1.0002838373184204
cliente_0979560429,comercio_9792724613,1,207.37,207.37,0,0.0,0.003920518,1,1.003920555114746
cliente_0990012861,comercio_0012866316,1,5.45,5.45,0,0.0,0.00015642398,1,1.0001564025878906
cliente_0990012861,comercio_0015112241,1,33.65,33.65,0,0.0,0.00048139616,1,1.000481367111206
cliente_0990012861,comercio_0042032239,1,97.76,97.76,0,0.0,0.00086764817,1,1.0008676052093506
cliente_0990012861,comercio_0066104500,1,6.25,6.25,0,0.0,0.0011743815,1,1.0011743307113647
cliente_0990012861,comercio_0945287598,1,2.52,2.52,0,0.0,1.9282199e-05,1,1.0000193119049072
cliente_0990012861,comercio_1248562808,1,84.81,84.81,0,0.0,0.00019121951,1,1.0001912117004395
cliente_0990012861,comercio_1284634027,1,56.11,56.11,0,0.0,0.001967094,1,1.0019670724868774
cliente_0990012861,comercio_3979760324,1,9.91,9.91,0,0.0,0.000100685575,1,1.0001007318496704
cliente_0990012861,comercio_4158701689,1,4.02,4.02,0,0.0,0.0004722864,1,1.0004723072052002
cliente_0990012861,comercio_4451395857,1,9.45,9.45,0,0.0,0.00010296418,1,1.0001029968261719
cliente_0990012861,comercio_4478644804,1,6.41,6.41,0,0.0,0.00113233,1,1.0011323690414429
cliente_0990012861,comercio_4887060013,1,7.72,7.72,0,0.0,0.00012588094,1,1.0001258850097656
cliente_0990012861,comercio_5237775559,1,47.12,47.12,0,0.0,0.00047000134,1,1.0004700422286987
cliente_0990012861,comercio_7813311696,1,1.81,1.81,0,0.0,0.00030434594,1,1.0003043413162231
cliente_0990012861,comercio_9460187915,1,15.07,15.07,0,0.0,0.003348217,1,1.0033482313156128
cliente_1004460821,comercio_0042032239,1,58.6,58.6,0,0.0,0.00035507977,1,1.0003551244735718
cliente_1004460821,comercio_0149408610,1,72.93,72.93,0,0.0,9.686688e-05,1,1.0000969171524048
cliente_1004460821,comercio_0205545305,1,80.47,80.47,0,0.0,0.00015625865,1,1.000156283378601
cliente_1004460821,comercio_0620702008,1,73.43,73.43,0,0.0,0.02413466,1,1.024134635925293
cliente_1004460821,comercio_3384366204,1,7.77,7.77,0,0.0,0.00025584415,1,1.000255823135376
cliente_1004460821,comercio_3428262569,1,6.14,6.14,0,0.0,0.0005559294,1,1.0005558729171753
cliente_1004460821,comercio_5014690071,1,5.99,5.99,0,0.0,6.3509535e-05,1,1.0000635385513306
cliente_1004460821,comercio_5159285985,1,91.46,91.46,0,0.0,0.0015884443,1,1.0015884637832642
cliente_1004460821,comercio_5237775559,1,139.94,139.94,0,0.0,0.0018721591,1,1.001872181892395
cliente_1004460821,comercio_5243007611,1,76.48,76.48,0,0.0,0.0072714775,1,1.0072715282440186
cliente_1004460821,comercio_6934713119,1,5.87,5.87,0,0.0,7.62783e-05,1,1.0000762939453125
cliente_1004460821,comercio_7304847444,1,130.66,130.66,0,0.0,0.0014462803,1,1.00144624710083
cliente_1004460821,comercio_7590566346,1,86.77,86.77,0,0.0,0.00030387336,1,1.000303864479065
cliente_1004460821,comercio_9041024744,1,26.59,26.59,0,0.0,0.0040869727,1,1.004086971282959
cliente_1004460821,comercio_9359225546,1,57.76,57.76,0,0.0,0.00024606552,1,1.0002460479736328
cliente_1004460821,comercio_9707286728,1,10.04,10.04,0,0.0,7.375841e-05,1,1.000073790550232
cliente_1029806121,comercio_1317340970,1,21.1,21.1,0,0.0,0.04160074,1,1.0416007041931152
cliente_1029806121,comercio_1478809149,1,8.89,8.89,0,0.0,0.0021206874,1,1.0021207332611084
cliente_1029806121,comercio_1487094244,1,12.71,12.71,0,0.0,0.25086364,1,1.2508636713027954
cliente_1029806121,comercio_2188837209,1,174.84,174.84,0,0.0,0.0036630074,1,1.0036630630493164
cliente_1029806121,comercio_2301662005,1,76.88,76.88,0,0.0,0.0011139781,1,1.001114010810852
cliente_1029806121,comercio_6481496376,1,71.9,71.9,0,0.0,0.002687055,1,1.0026870965957642
cliente_1029806121,comercio_6955111089,1,7.03,7.03,0,0.0,0.0007210878,1,1.0007210969924927
cliente_1029806121,comercio_8194037418,1,7.29,7.29,0,0.0,0.0010261969,1,1.0010261535644531
cliente_1029806121,comercio_8670585253,1,5.84,5.84,0,0.0,0.00087034504,1,1.0008703470230103
cliente_1029806121,comercio_8703508112,1,107.01,107.01,0,0.0,0.0006890282,1,1.0006890296936035
cliente_1031592378,comercio_0205545305,3,192.57,64.19,0,0.0,0.00065150653,3,3.001954436302185
cliente_1031592378,comercio_0684315605,1,144.19,144.19,0,0.0,0.0014273946,1,1.001427412033081
cliente_1031592378,comercio_1648444838,1,100.66,100.66,0,0.0,0.000111780704,1,1.0001118183135986
cliente_1031592378,comercio_1764266149,2,11.899999999999999,5.949999999999999,0,0.0,0.00046457356,2,2.000929117202759
cliente_1031592378,comercio_1861923231,1,77.62,77.62,0,0.0,0.28962207,1,1.2896220684051514
cliente_1031592378,comercio_2007874625,1,123.03,123.03,0,0.0,0.00012948913,1,1.0001294612884521
cliente_1031592378,comercio_2899384816,1,4.75,4.75,0,0.0,0.00046871975,1,1.0004687309265137
cliente_1031592378,comercio_3003186161,1,112.32,112.32,0,0.0,0.0019353651,1,1.001935362815857
cliente_1031592378,comercio_4924007121,1,137.82,137.82,0,0.0,0.0010034039,1,1.001003384590149
cliente_1031592378,comercio_5523866530,1,82.44,82.44,0,0.0,0.005596502,1,1.0055965185165405
cliente_1031592378,comercio_6954098238,1,25.37,25.37,0,0.0,0.012269333,1,1.012269377708435
cliente_1031592378,comercio_7209377737,1,38.97,38.97,0,0.0,0.25985003,1,1.259850025177002
cliente_1031592378,comercio_7371451135,1,8.33,8.33,0,0.0,0.005726583,1,1.0057265758514404
cliente_1031592378,comercio_7796875137,1,38.14,38.14,0,0.0,0.0015964487,1,1.001596450805664
cliente_1031592378,comercio_8436892866,1,67.29,67.29,0,0.0,0.088947065,1,1.088947057723999
cliente_1031592378,comercio_8487711165,1,105.77,105.77,0,0.0,0.000321714,1,1.0003217458724976
cliente_1031592378,comercio_8909589463,1,61.43,61.43,0,0.0,0.0015115121,1,1.0015114545822144
cliente_1031592378,comercio_8992051561,1,18.29,18.29,0,0.0,0.00012456188,1,1.0001245737075806
cliente_1031592378,comercio_9310877161,1,30.61,30.61,0,0.0,0.0028274243,1,1.0028274059295654
cliente_1031592378,comercio_9970780794,1,77.5,77.5,0,0.0,0.00016571977,1,1.0001657009124756
cliente_1048814179,comercio_0333950504,1,91.47,91.47,0,0.0,0.0053862277,1,1.005386233329773
cliente_1048814179,comercio_0962573902,1,13.54,13.54,0,0.0,0.00015255669,1,1.000152587890625
cliente_1048814179,comercio_1534017203,1,5.35,5.35,0,0.0,0.00043713098,1,1.0004371404647827
cliente_1048814179,comercio_1888818288,1,7.63,7.63,0,0.0,1.7149063e-05,1,1.0000171661376953
cliente_1048814179,comercio_2007874625,1,204.26,204.26,0,0.0,0.004465551,1,1.0044655799865723
cliente_1048814179,comercio_3428262569,1,2.56,2.56,0,0.0,9.984763e-05,1,1.0000998973846436
cliente_1048814179,comercio_5875897550,1,220.26,220.26,0,0.0,0.0016644424,1,1.001664400100708
cliente_1048814179,comercio_6316646989,1,2.62,2.62,0,0.0,0.02105946,1,1.021059513092041
cliente_1048814179,comercio_6808032293,1,89.32,89.32,0,0.0,0.0015553515,1,1.001555323600769
cliente_1048814179,comercio_6934713119,1,1.35,1.35,0,0.0,0.000183012,1,1.0001829862594604
cliente_1048814179,comercio_6965039796,1,734.43,734.43,0,0.0,0.77612036,1,1.7761204242706299
cliente_1048814179,comercio_7011349918,1,31.26,31.26,0,0.0,0.008946465,1,1.008946418762207
cliente_1048814179,comercio_7152800950,2,25.589999999999996,12.794999999999998,0,0.0,0.007255506,2,2.0145111083984375
cliente_1048814179,comercio_7152821286,1,62.2,62.2,0,0.0,0.009388066,1,1.0093880891799927
cliente_1048814179,comercio_7384275076,1,38.08,38.08,0,0.0,0.0068903393,1,1.0068902969360352
cliente_1048814179,comercio_7559276268,1,48.09,48.09,0,0.0,0.00062817306,1,1.000628113746643
cliente_1048814179,comercio_8206233978,1,69.3,69.3,0,0.0,6.091078e-05,1,1.0000609159469604
cliente_1048814179,comercio_8515136128,1,2.83,2.83,0,0.0,0.0044520875,1,1.004452109336853
cliente_1048814179,comercio_9762596506,1,175.04,175.04,0,0.0,0.0002984725,1,1.0002985000610352
cliente_1048814179,comercio_9970780794,1,68.41,68.41,0,0.0,0.0003787343,1,1.0003787279129028
cliente_1076737665,comercio_5300627982,1,3.88,3.88,0,0.0,0.0020522156,1,1.0020521879196167
cliente_1076737665,comercio_6554756968,1,63.02,63.02,0,0.0,0.0010308125,1,1.0010308027267456
cliente_1076737665,comercio_7277803591,1,76.48,76.48,0,0.0,7.6675395e-05,1,1.0000766515731812
cliente_1076737665,comercio_8259428705,1,16.55,16.55,0,0.0,0.0005738225,1,1.0005738735198975
cliente_1076737665,comercio_9938618573,1,92.55,92.55,0,0.0,0.0011518021,1,1.0011518001556396
cliente_1088063596,comercio_0059907409,1,134.25,134.25,0,0.0,0.0014582562,1,1.0014582872390747
cliente_1088063596,comercio_0095118024,1,44.13,44.13,0,0.0,0.0017017274,1,1.0017017126083374
cliente_1088063596,comercio_1182060483,1,32.51,32.51,0,0.0,0.00089676713,1,1.0008968114852905
cliente_1088063596,comercio_2188837209,1,4.06,4.06,0,0.0,0.00021168726,1,1.0002117156982422
cliente_1088063596,comercio_2547394793,1,93.64,93.64,0,0.0,0.00020721796,1,1.0002071857452393
cliente_1088063596,comercio_2753988307,1,93.57,93.57,0,0.0,0.00036309147,1,1.0003631114959717
cliente_1088063596,comercio_3177677815,1,320.05,320.05,1,1.0,0.99336,1,1.9933600425720215
cliente_1088063596,comercio_3313212754,1,20.22,20.22,1,1.0,0.95626104,1,1.9562610387802124
cliente_1088063596,comercio_3733940630,1,3.92,3.92,0,0.0,0.0001898832,1,1.0001899003982544
cliente_1088063596,comercio_4440057419,1,13.66,13.66,0,0.0,6.952774e-05,1,1.000069499015808
cliente_1088063596,comercio_4498948536,1,1.29,1.29,0,0.0,2.023044e-05,1,1.0000202655792236
cliente_1088063596,comercio_4804562429,1,18.9,18.9,1,1.0,0.97300863,1,1.973008632659912
cliente_1088063596,comercio_5775077022,1,71.35,71.35,0,0.0,0.0003920831,1,1.0003920793533325
cliente_1088063596,comercio_7101734444,1,916.68,916.68,1,1.0,0.98222005,1,1.9822200536727905
