node_id,tipo_nodo,nombre_comercio,categoria_comercio,in_degree,out_degree,degree,weighted_in_degree,weighted_out_degree,weighted_degree,pagerank,pagerank_riesgo
cliente_5341236059,cliente,,,0,27,27,0.0,28.0,28.0,0.0004167183188762027,0.00041671831887620263
cliente_9890237117,cliente,,,0,21,21,0.0,21.0,21.0,0.0004167183188762027,0.00041671831887620263
cliente_2295398057,cliente,,,0,45,45,0.0,46.0,46.0,0.0004167183188762027,0.00041671831887620263
cliente_0694085635,cliente,,,0,32,32,0.0,32.0,32.0,0.0004167183188762027,0.00041671831887620263
cliente_7090915822,cliente,,,0,16,16,0.0,16.0,16.0,0.0004167183188762027,0.00041671831887620263
cliente_8742637543,cliente,,,0,15,15,0.0,15.0,15.0,0.0004167183188762027,0.00041671831887620263
cliente_0052427593,cliente,,,0,33,33,0.0,36.0,36.0,0.0004167183188762027,0.00041671831887620263
cliente_1609503233,cliente,,,0,27,27,0.0,27.0,27.0,0.0004167183188762027,0.00041671831887620263
cliente_2916323714,cliente,,,0,32,32,0.0,34.0,34.0,0.0004167183188762027,0.00041671831887620263
cliente_1891369234,cliente,,,0,14,14,0.0,15.0,15.0,0.0004167183188762027,0.00041671831887620263
cliente_3631310508,cliente,,,0,10,10,0.0,10.0,10.0,0.0004167183188762027,0.00041671831887620263
cliente_4952725802,cliente,,,0,17,17,0.0,17.0,17.0,0.0004167183188762027,0.00041671831887620263
cliente_4172282077,cliente,,,0,25,25,0.0,25.0,25.0,0.0004167183188762027,0.00041671831887620263
cliente_7952266491,cliente,,,0,26,26,0.0,26.0,26.0,0.0004167183188762027,0.00041671831887620263
cliente_5868819820,cliente,,,0,22,22,0.0,23.0,23.0,0.0004167183188762027,0.00041671831887620263
cliente_3283824862,cliente,,,0,22,22,0.0,23.0,23.0,0.0004167183188762027,0.00041671831887620263
cliente_9268830077,cliente,,,0,27,27,0.0,29.0,29.0,0.0004167183188762027,0.00041671831887620263
cliente_7460398295,cliente,,,0,40,40,0.0,40.0,40.0,0.0004167183188762027,0.00041671831887620263
cliente_0179367055,cliente,,,0,30,30,0.0,31.0,31.0,0.0004167183188762027,0.00041671831887620263
cliente_5197431240,cliente,,,0,51,51,0.0,56.0,56.0,0.0004167183188762027,0.00041671831887620263
cliente_5424188063,cliente,,,0,33,33,0.0,35.0,35.0,0.0004167183188762027,0.00041671831887620263
cliente_8201553415,cliente,,,0,8,8,0.0,8.0,8.0,0.0004167183188762027,0.00041671831887620263
cliente_2779435573,cliente,,,0,26,26,0.0,26.0,26.0,0.0004167183188762027,0.00041671831887620263
cliente_8392609160,cliente,,,0,49,49,0.0,50.0,50.0,0.0004167183188762027,0.00041671831887620263
cliente_2234879123,cliente,,,0,13,13,0.0,13.0,13.0,0.0004167183188762027,0.00041671831887620263
cliente_6415415904,cliente,,,0,19,19,0.0,20.0,20.0,0.0004167183188762027,0.00041671831887620263
cliente_8502556811,cliente,,,0,25,25,0.0,26.0,26.0,0.0004167183188762027,0.00041671831887620263
cliente_6192181549,cliente,,,0,6,6,0.0,6.0,6.0,0.0004167183188762027,0.00041671831887620263
cliente_8084921861,cliente,,,0,18,18,0.0,18.0,18.0,0.0004167183188762027,0.00041671831887620263
cliente_3160833744,cliente,,,0,15,15,0.0,15.0,15.0,0.0004167183188762027,0.00041671831887620263
cliente_5958577333,cliente,,,0,19,19,0.0,19.0,19.0,0.0004167183188762027,0.00041671831887620263
cliente_5765063371,cliente,,,0,24,24,0.0,24.0,24.0,0.0004167183188762027,0.00041671831887620263
cliente_7234931555,cliente,,,0,21,21,0.0,21.0,21.0,0.0004167183188762027,0.00041671831887620263
cliente_6769302594,cliente,,,0,9,9,0.0,9.0,9.0,0.0004167183188762027,0.00041671831887620263
cliente_2069595533,cliente,,,0,28,28,0.0,29.0,29.0,0.0004167183188762027,0.00041671831887620263
cliente_8428418772,cliente,,,0,13,13,0.0,13.0,13.0,0.0004167183188762027,0.00041671831887620263
cliente_1278392792,cliente,,,0,15,15,0.0,16.0,16.0,0.0004167183188762027,0.00041671831887620263
cliente_1356946209,cliente,,,0,18,18,0.0,19.0,19.0,0.0004167183188762027,0.00041671831887620263
cliente_1765723542,cliente,,,0,36,36,0.0,36.0,36.0,0.0004167183188762027,0.00041671831887620263
cliente_5514390515,cliente,,,0,21,21,0.0,21.0,21.0,0.0004167183188762027,0.00041671831887620263
cliente_6258410119,cliente,,,0,18,18,0.0,20.0,20.0,0.0004167183188762027,0.00041671831887620263
cliente_1457403395,cliente,,,0,8,8,0.0,8.0,8.0,0.0004167183188762027,0.00041671831887620263
cliente_1724282673,cliente,,,0,20,20,0.0,20.0,20.0,0.0004167183188762027,0.00041671831887620263
cliente_5843228601,cliente,,,0,3,3,0.0,3.0,3.0,0.0004167183188762027,0.00041671831887620263
cliente_0305020738,cliente,,,0,6,6,0.0,6.0,6.0,0.0004167183188762027,0.00041671831887620263
cliente_6543118071,cliente,,,0,12,12,0.0,12.0,12.0,0.0004167183188762027,0.00041671831887620263
cliente_9751725919,cliente,,,0,15,15,0.0,16.0,16.0,0.0004167183188762027,0.00041671831887620263
cliente_2645733359,cliente,,,0,30,30,0.0,30.0,30.0,0.0004167183188762027,0.00041671831887620263
cliente_5822084536,cliente,,,0,20,20,0.0,20.0,20.0,0.0004167183188762027,0.00041671831887620263
cliente_3386695097,cliente,,,0,66,66,0.0,70.0,70.0,0.0004167183188762027,0.00041671831887620263
cliente_0800031675,cliente,,,0,29,29,0.0,29.0,29.0,0.0004167183188762027,0.00041671831887620263
cliente_2191177584,cliente,,,0,31,31,0.0,32.0,32.0,0.0004167183188762027,0.00041671831887620263
cliente_0030554736,cliente,,,0,14,14,0.0,14.0,14.0,0.0004167183188762027,0.00041671831887620263
cliente_1974610207,cliente,,,0,27,27,0.0,29.0,29.0,0.0004167183188762027,0.00041671831887620263
cliente_6397245149,cliente,,,0,35,35,0.0,35.0,35.0,0.0004167183188762027,0.00041671831887620263
cliente_4104703475,cliente,,,0,46,46,0.0,47.0,47.0,0.0004167183188762027,0.00041671831887620263
cliente_7499781234,cliente,,,0,16,16,0.0,16.0,16.0,0.0004167183188762027,0.00041671831887620263
cliente_8285520860,cliente,,,0,16,16,0.0,17.0,17.0,0.0004167183188762027,0.00041671831887620263
cliente_9222999124,cliente,,,0,40,40,0.0,41.0,41.0,0.0004167183188762027,0.00041671831887620263
cliente_9680835550,cliente,,,0,30,30,0.0,30.0,30.0,0.0004167183188762027,0.00041671831887620263
cliente_6138037114,cliente,,,0,12,12,0.0,12.0,12.0,0.0004167183188762027,0.00041671831887620263
cliente_6842871443,cliente,,,0,13,13,0.0,13.0,13.0,0.0004167183188762027,0.00041671831887620263
cliente_5917828637,cliente,,,0,26,26,0.0,26.0,26.0,0.0004167183188762027,0.00041671831887620263
cliente_5122937365,cliente,,,0,6,6,0.0,7.0,7.0,0.0004167183188762027,0.00041671831887620263
cliente_2616231967,cliente,,,0,24,24,0.0,25.0,25.0,0.0004167183188762027,0.00041671831887620263
cliente_6776833603,cliente,,,0,27,27,0.0,27.0,27.0,0.0004167183188762027,0.00041671831887620263
cliente_1552289806,cliente,,,0,47,47,0.0,49.0,49.0,0.0004167183188762027,0.00041671831887620263
cliente_6361051442,cliente,,,0,14,14,0.0,14.0,14.0,0.0004167183188762027,0.00041671831887620263
cliente_9979092476,cliente,,,0,30,30,0.0,30.0,30.0,0.0004167183188762027,0.00041671831887620263
cliente_2191260539,cliente,,,0,55,55,0.0,56.0,56.0,0.0004167183188762027,0.00041671831887620263
cliente_1153315403,cliente,,,0,3,3,0.0,3.0,3.0,0.0004167183188762027,0.00041671831887620263
cliente_0934395656,cliente,,,0,28,28,0.0,28.0,28.0,0.0004167183188762027,0.00041671831887620263
cliente_9017315533,cliente,,,0,25,25,0.0,25.0,25.0,0.0004167183188762027,0.00041671831887620263
cliente_7495051024,cliente,,,0,23,23,0.0,23.0,23.0,0.0004167183188762027,0.00041671831887620263
cliente_2814557832,cliente,,,0,38,38,0.0,41.0,41.0,0.0004167183188762027,0.00041671831887620263
cliente_5869672757,cliente,,,0,45,45,0.0,46.0,46.0,0.0004167183188762027,0.00041671831887620263
cliente_6998019746,cliente,,,0,7,7,0.0,7.0,7.0,0.0004167183188762027,0.00041671831887620263
cliente_3789956401,cliente,,,0,21,21,0.0,21.0,21.0,0.0004167183188762027,0.00041671831887620263
cliente_7875665482,cliente,,,0,19,19,0.0,19.0,19.0,0.0004167183188762027,0.00041671831887620263
cliente_0243078808,cliente,,,0,26,26,0.0,26.0,26.0,0.0004167183188762027,0.00041671831887620263
cliente_5502988139,cliente,,,0,35,35,0.0,35.0,35.0,0.0004167183188762027,0.00041671831887620263
cliente_5922183708,cliente,,,0,43,43,0.0,44.0,44.0,0.0004167183188762027,0.00041671831887620263
cliente_3514758540,cliente,,,0,21,21,0.0,21.0,21.0,0.0004167183188762027,0.00041671831887620263
cliente_9518928622,cliente,,,0,47,47,0.0,50.0,50.0,0.0004167183188762027,0.00041671831887620263
cliente_8297569256,cliente,,,0,28,28,0.0,29.0,29.0,0.0004167183188762027,0.00041671831887620263
cliente_9714254016,cliente,,,0,20,20,0.0,21.0,21.0,0.0004167183188762027,0.00041671831887620263
cliente_8480467384,cliente,,,0,8,8,0.0,8.0,8.0,0.0004167183188762027,0.00041671831887620263
cliente_5776461519,cliente,,,0,18,18,0.0,18.0,18.0,0.0004167183188762027,0.00041671831887620263
cliente_1775528307,cliente,,,0,6,6,0.0,6.0,6.0,0.0004167183188762027,0.00041671831887620263
cliente_1773712801,cliente,,,0,6,6,0.0,6.0,6.0,0.0004167183188762027,0.00041671831887620263
cliente_2874036976,cliente,,,0,25,25,0.0,25.0,25.0,0.0004167183188762027,0.00041671831887620263
cliente_2160021100,cliente,,,0,22,22,0.0,23.0,23.0,0.0004167183188762027,0.00041671831887620263
cliente_6671435415,cliente,,,0,8,8,0.0,8.0,8.0,0.0004167183188762027,0.00041671831887620263
cliente_1203203875,cliente,,,0,12,12,0.0,12.0,12.0,0.0004167183188762027,0.00041671831887620263
cliente_1900446510,cliente,,,0,47,47,0.0,47.0,47.0,0.0004167183188762027,0.00041671831887620263
cliente_1223084448,cliente,,,0,34,34,0.0,34.0,34.0,0.0004167183188762027,0.00041671831887620263
cliente_3632602641,cliente,,,0,49,49,0.0,51.0,51.0,0.0004167183188762027,0.00041671831887620263
cliente_7862574002,cliente,,,0,26,26,0.0,26.0,26.0,0.0004167183188762027,0.00041671831887620263
cliente_3665576354,cliente,,,0,18,18,0.0,19.0,19.0,0.0004167183188762027,0.00041671831887620263
cliente_9862686329,cliente,,,0,16,16,0.0,16.0,16.0,0.0004167183188762027,0.00041671831887620263
cliente_8488122392,cliente,,,0,30,30,0.0,32.0,32.0,0.0004167183188762027,0.00041671831887620263
cliente_1422405233,cliente,,,0,29,29,0.0,31.0,31.0,0.0004167183188762027,0.00041671831887620263
cliente_8611068020,cliente,,,0,15,15,0.0,15.0,15.0,0.0004167183188762027,0.00041671831887620263
cliente_2056986787,cliente,,,0,21,21,0.0,22.0,22.0,0.0004167183188762027,0.00041671831887620263
cliente_9045362380,cliente,,,0,21,21,0.0,21.0,21.0,0.0004167183188762027,0.00041671831887620263
cliente_3881676107,cliente,,,0,16,16,0.0,16.0,16.0,0.0004167183188762027,0.00041671831887620263
cliente_5231743013,cliente,,,0,34,34,0.0,36.0,36.0,0.0004167183188762027,0.00041671831887620263
cliente_3037176819,cliente,,,0,24,24,0.0,25.0,25.0,0.0004167183188762027,0.00041671831887620263
cliente_2308915718,cliente,,,0,6,6,0.0,6.0,6.0,0.0004167183188762027,0.00041671831887620263
cliente_9140167311,cliente,,,0,39,39,0.0,42.0,42.0,0.0004167183188762027,0.00041671831887620263
cliente_1432910460,cliente,,,0,13,13,0.0,13.0,13.0,0.0004167183188762027,0.00041671831887620263
cliente_4892683156,cliente,,,0,18,18,0.0,19.0,19.0,0.0004167183188762027,0.00041671831887620263
cliente_7109933294,cliente,,,0,35,35,0.0,36.0,36.0,0.0004167183188762027,0.00041671831887620263
cliente_7000356118,cliente,,,0,22,22,0.0,22.0,22.0,0.0004167183188762027,0.00041671831887620263
cliente_7979297126,cliente,,,0,22,22,0.0,23.0,23.0,0.0004167183188762027,0.00041671831887620263
cliente_2093471396,cliente,,,0,16,16,0.0,16.0,16.0,0.0004167183188762027,0.00041671831887620263
cliente_4102205066,cliente,,,0,37,37,0.0,38.0,38.0,0.0004167183188762027,0.00041671831887620263
cliente_9552844894,cliente,,,0,7,7,0.0,7.0,7.0,0.0004167183188762027,0.00041671831887620263
cliente_7549674183,cliente,,,0,9,9,0.0,9.0,9.0,0.0004167183188762027,0.00041671831887620263
cliente_5534721112,cliente,,,0,21,21,0.0,21.0,21.0,0.0004167183188762027,0.00041671831887620263
cliente_7837310211,cliente,,,0,18,18,0.0,18.0,18.0,0.0004167183188762027,0.00041671831887620263
cliente_3872897353,cliente,,,0,29,29,0.0,29.0,29.0,0.0004167183188762027,0.00041671831887620263
cliente_8881054342,cliente,,,0,22,22,0.0,22.0,22.0,0.0004167183188762027,0.00041671831887620263
cliente_9503752981,cliente,,,0,27,27,0.0,27.0,27.0,0.0004167183188762027,0.00041671831887620263
cliente_7140695722,cliente,,,0,34,34,0.0,36.0,36.0,0.0004167183188762027,0.00041671831887620263
cliente_3033027651,cliente,,,0,29,29,0.0,29.0,29.0,0.0004167183188762027,0.00041671831887620263
cliente_6369248945,cliente,,,0,26,26,0.0,26.0,26.0,0.0004167183188762027,0.00041671831887620263
cliente_4508125061,cliente,,,0,7,7,0.0,7.0,7.0,0.0004167183188762027,0.00041671831887620263
cliente_8025385140,cliente,,,0,21,21,0.0,21.0,21.0,0.0004167183188762027,0.00041671831887620263
cliente_6687512336,cliente,,,0,43,43,0.0,46.0,46.0,0.0004167183188762027,0.00041671831887620263
cliente_3932282498,cliente,,,0,5,5,0.0,5.0,5.0,0.0004167183188762027,0.00041671831887620263
cliente_1568552314,cliente,,,0,8,8,0.0,8.0,8.0,0.0004167183188762027,0.00041671831887620263
cliente_3535491081,cliente,,,0,20,20,0.0,20.0,20.0,0.0004167183188762027,0.00041671831887620263
cliente_0351456770,cliente,,,0,16,16,0.0,16.0,16.0,0.0004167183188762027,0.00041671831887620263
cliente_2074354511,cliente,,,0,17,17,0.0,17.0,17.0,0.0004167183188762027,0.00041671831887620263
cliente_2528049002,cliente,,,0,23,23,0.0,23.0,23.0,0.0004167183188762027,0.00041671831887620263
cliente_6598872771,cliente,,,0,12,12,0.0,12.0,12.0,0.0004167183188762027,0.00041671831887620263
cliente_4494733028,cliente,,,0,32,32,0.0,33.0,33.0,0.0004167183188762027,0.00041671831887620263
cliente_7795229768,cliente,,,0,38,38,0.0,39.0,39.0,0.0004167183188762027,0.00041671831887620263
cliente_9732943894,cliente,,,0,18,18,0.0,18.0,18.0,0.0004167183188762027,0.00041671831887620263
cliente_5101159389,cliente,,,0,9,9,0.0,9.0,9.0,0.0004167183188762027,0.00041671831887620263
cliente_8872182153,cliente,,,0,27,27,0.0,28.0,28.0,0.0004167183188762027,0.00041671831887620263
cliente_9023061060,cliente,,,0,43,43,0.0,44.0,44.0,0.0004167183188762027,0.00041671831887620263
cliente_4866149761,cliente,,,0,22,22,0.0,22.0,22.0,0.0004167183188762027,0.00041671831887620263
cliente_5605993617,cliente,,,0,16,16,0.0,17.0,17.0,0.0004167183188762027,0.00041671831887620263
cliente_9945213618,cliente,,,0,14,14,0.0,15.0,15.0,0.0004167183188762027,0.00041671831887620263
cliente_8367272109,cliente,,,0,49,49,0.0,51.0,51.0,0.0004167183188762027,0.00041671831887620263
cliente_8660087110,cliente,,,0,24,24,0.0,24.0,24.0,0.0004167183188762027,0.00041671831887620263
cliente_8847908598,cliente,,,0,27,27,0.0,27.0,27.0,0.0004167183188762027,0.00041671831887620263
cliente_7474933451,cliente,,,0,19,19,0.0,19.0,19.0,0.0004167183188762027,0.00041671831887620263
cliente_1250188364,cliente,,,0,18,18,0.0,18.0,18.0,0.0004167183188762027,0.00041671831887620263
cliente_8704165210,cliente,,,0,38,38,0.0,38.0,38.0,0.0004167183188762027,0.00041671831887620263
cliente_4262030056,cliente,,,0,27,27,0.0,27.0,27.0,0.0004167183188762027,0.00041671831887620263
cliente_1416981956,cliente,,,0,24,24,0.0,24.0,24.0,0.0004167183188762027,0.00041671831887620263
cliente_2343880732,cliente,,,0,25,25,0.0,25.0,25.0,0.0004167183188762027,0.00041671831887620263
cliente_5533885353,cliente,,,0,12,12,0.0,13.0,13.0,0.0004167183188762027,0.00041671831887620263
cliente_8185973489,cliente,,,0,62,62,0.0,63.0,63.0,0.0004167183188762027,0.00041671831887620263
cliente_6525073905,cliente,,,0,19,19,0.0,19.0,19.0,0.0004167183188762027,0.00041671831887620263
cliente_8281085215,cliente,,,0,18,18,0.0,19.0,19.0,0.0004167183188762027,0.00041671831887620263
cliente_2643252009,cliente,,,0,15,15,0.0,16.0,16.0,0.0004167183188762027,0.00041671831887620263
cliente_6146816785,cliente,,,0,8,8,0.0,8.0,8.0,0.0004167183188762027,0.00041671831887620263
cliente_0174304895,cliente,,,0,32,32,0.0,32.0,32.0,0.0004167183188762027,0.00041671831887620263
cliente_7964494693,cliente,,,0,32,32,0.0,32.0,32.0,0.0004167183188762027,0.00041671831887620263
cliente_0595935870,cliente,,,0,15,15,0.0,17.0,17.0,0.0004167183188762027,0.00041671831887620263
cliente_0397164202,cliente,,,0,5,5,0.0,5.0,5.0,0.0004167183188762027,0.00041671831887620263
cliente_0429785827,cliente,,,0,18,18,0.0,19.0,19.0,0.0004167183188762027,0.00041671831887620263
cliente_5738178707,cliente,,,0,27,27,0.0,29.0,29.0,0.0004167183188762027,0.00041671831887620263
cliente_4284287339,cliente,,,0,29,29,0.0,31.0,31.0,0.0004167183188762027,0.00041671831887620263
cliente_3456045332,cliente,,,0,31,31,0.0,31.0,31.0,0.0004167183188762027,0.00041671831887620263
cliente_9274941613,cliente,,,0,39,39,0.0,42.0,42.0,0.0004167183188762027,0.00041671831887620263
cliente_7330628792,cliente,,,0,6,6,0.0,7.0,7.0,0.0004167183188762027,0.00041671831887620263
cliente_7738371662,cliente,,,0,27,27,0.0,27.0,27.0,0.0004167183188762027,0.00041671831887620263
cliente_6724633823,cliente,,,0,33,33,0.0,33.0,33.0,0.0004167183188762027,0.00041671831887620263
cliente_8114575713,cliente,,,0,16,16,0.0,17.0,17.0,0.0004167183188762027,0.00041671831887620263
cliente_8175532180,cliente,,,0,22,22,0.0,22.0,22.0,0.0004167183188762027,0.00041671831887620263
cliente_2477564144,cliente,,,0,7,7,0.0,7.0,7.0,0.0004167183188762027,0.00041671831887620263
cliente_6687662418,cliente,,,0,21,21,0.0,21.0,21.0,0.0004167183188762027,0.00041671831887620263
cliente_1429309604,cliente,,,0,32,32,0.0,33.0,33.0,0.0004167183188762027,0.00041671831887620263
cliente_6980954853,cliente,,,0,26,26,0.0,27.0,27.0,0.0004167183188762027,0.00041671831887620263
cliente_0970150764,cliente,,,0,26,26,0.0,26.0,26.0,0.0004167183188762027,0.00041671831887620263
cliente_5245935965,cliente,,,0,14,14,0.0,14.0,14.0,0.0004167183188762027,0.00041671831887620263
cliente_5737026068,cliente,,,0,16,16,0.0,16.0,16.0,0.0004167183188762027,0.00041671831887620263
cliente_5535721103,cliente,,,0,18,18,0.0,19.0,19.0,0.0004167183188762027,0.00041671831887620263
cliente_7395196359,cliente,,,0,62,62,0.0,67.0,67.0,0.0004167183188762027,0.00041671831887620263
cliente_6816415259,cliente,,,0,43,43,0.0,44.0,44.0,0.0004167183188762027,0.00041671831887620263
cliente_9060759182,cliente,,,0,36,36,0.0,38.0,38.0,0.0004167183188762027,0.00041671831887620263
cliente_9543359415,cliente,,,0,31,31,0.0,31.0,31.0,0.0004167183188762027,0.00041671831887620263
cliente_7074785965,cliente,,,0,29,29,0.0,30.0,30.0,0.0004167183188762027,0.00041671831887620263
cliente_5285608147,cliente,,,0,62,62,0.0,65.0,65.0,0.0004167183188762027,0.00041671831887620263
cliente_9862241516,cliente,,,0,38,38,0.0,39.0,39.0,0.0004167183188762027,0.00041671831887620263
cliente_5344567231,cliente,,,0,4,4,0.0,4.0,4.0,0.0004167183188762027,0.00041671831887620263
cliente_6243231849,cliente,,,0,33,33,0.0,33.0,33.0,0.0004167183188762027,0.00041671831887620263
cliente_2064346963,cliente,,,0,10,10,0.0,10.0,10.0,0.0004167183188762027,0.00041671831887620263
cliente_4714723644,cliente,,,0,33,33,0.0,34.0,34.0,0.0004167183188762027,0.00041671831887620263
cliente_9890567186,cliente,,,0,42,42,0.0,43.0,43.0,0.0004167183188762027,0.00041671831887620263
cliente_7884038167,cliente,,,0,13,13,0.0,13.0,13.0,0.0004167183188762027,0.00041671831887620263
cliente_4081531131,cliente,,,0,17,17,0.0,17.0,17.0,0.0004167183188762027,0.00041671831887620263
cliente_2252892068,cliente,,,0,34,34,0.0,34.0,34.0,0.0004167183188762027,0.00041671831887620263
cliente_0432132403,cliente,,,0,31,31,0.0,32.0,32.0,0.0004167183188762027,0.00041671831887620263
cliente_4068519772,cliente,,,0,17,17,0.0,17.0,17.0,0.0004167183188762027,0.00041671831887620263
cliente_3556520755,cliente,,,0,24,24,0.0,25.0,25.0,0.0004167183188762027,0.00041671831887620263
cliente_8082971840,cliente,,,0,43,43,0.0,44.0,44.0,0.0004167183188762027,0.00041671831887620263
cliente_9267917514,cliente,,,0,29,29,0.0,30.0,30.0,0.0004167183188762027,0.00041671831887620263
cliente_5375803851,cliente,,,0,16,16,0.0,16.0,16.0,0.0004167183188762027,0.00041671831887620263
cliente_7751808362,cliente,,,0,15,15,0.0,15.0,15.0,0.0004167183188762027,0.00041671831887620263
cliente_4818439619,cliente,,,0,23,23,0.0,23.0,23.0,0.0004167183188762027,0.00041671831887620263
cliente_1505792082,cliente,,,0,37,37,0.0,38.0,38.0,0.0004167183188762027,0.00041671831887620263
cliente_8615946178,cliente,,,0,33,33,0.0,33.0,33.0,0.0004167183188762027,0.00041671831887620263
cliente_3921079504,cliente,,,0,41,41,0.0,44.0,44.0,0.0004167183188762027,0.00041671831887620263
cliente_6902862258,cliente,,,0,15,15,0.0,15.0,15.0,0.0004167183188762027,0.00041671831887620263
cliente_5162171226,cliente,,,0,3,3,0.0,3.0,3.0,0.0004167183188762027,0.00041671831887620263
cliente_3223027017,cliente,,,0,4,4,0.0,4.0,4.0,0.0004167183188762027,0.00041671831887620263
cliente_0409287183,cliente,,,0,14,14,0.0,14.0,14.0,0.0004167183188762027,0.00041671831887620263
cliente_0895339214,cliente,,,0,24,24,0.0,25.0,25.0,0.0004167183188762027,0.00041671831887620263
cliente_3151127216,cliente,,,0,33,33,0.0,33.0,33.0,0.0004167183188762027,0.00041671831887620263
cliente_2383271731,cliente,,,0,25,25,0.0,26.0,26.0,0.0004167183188762027,0.00041671831887620263
cliente_3519514598,cliente,,,0,19,19,0.0,19.0,19.0,0.0004167183188762027,0.00041671831887620263
cliente_4354020531,cliente,,,0,43,43,0.0,44.0,44.0,0.0004167183188762027,0.00041671831887620263
cliente_5119735325,cliente,,,0,40,40,0.0,40.0,40.0,0.0004167183188762027,0.00041671831887620263
cliente_1569968659,cliente,,,0,31,31,0.0,33.0,33.0,0.0004167183188762027,0.00041671831887620263
cliente_0597319619,cliente,,,0,47,47,0.0,52.0,52.0,0.0004167183188762027,0.00041671831887620263
cliente_5949565391,cliente,,,0,25,25,0.0,26.0,26.0,0.0004167183188762027,0.00041671831887620263
cliente_0767662532,cliente,,,0,33,33,0.0,34.0,34.0,0.0004167183188762027,0.00041671831887620263
cliente_9659549291,cliente,,,0,15,15,0.0,15.0,15.0,0.0004167183188762027,0.00041671831887620263
cliente_2295355813,cliente,,,0,44,44,0.0,44.0,44.0,0.0004167183188762027,0.00041671831887620263
cliente_9958828308,cliente,,,0,27,27,0.0,27.0,27.0,0.0004167183188762027,0.00041671831887620263
cliente_4240090975,cliente,,,0,15,15,0.0,17.0,17.0,0.0004167183188762027,0.00041671831887620263
cliente_7076640236,cliente,,,0,18,18,0.0,18.0,18.0,0.0004167183188762027,0.00041671831887620263
cliente_8407680984,cliente,,,0,14,14,0.0,14.0,14.0,0.0004167183188762027,0.00041671831887620263
cliente_9161773356,cliente,,,0,10,10,0.0,11.0,11.0,0.0004167183188762027,0.00041671831887620263
cliente_7124740803,cliente,,,0,21,21,0.0,22.0,22.0,0.0004167183188762027,0.00041671831887620263
cliente_2142262533,cliente,,,0,26,26,0.0,27.0,27.0,0.0004167183188762027,0.00041671831887620263
cliente_9611028203,cliente,,,0,29,29,0.0,30.0,30.0,0.0004167183188762027,0.00041671831887620263
cliente_2381634992,cliente,,,0,19,19,0.0,20.0,20.0,0.0004167183188762027,0.00041671831887620263
cliente_8776367470,cliente,,,0,23,23,0.0,23.0,23.0,0.0004167183188762027,0.00041671831887620263
cliente_3845333305,cliente,,,0,34,34,0.0,36.0,36.0,0.0004167183188762027,0.00041671831887620263
cliente_5918851847,cliente,,,0,17,17,0.0,17.0,17.0,0.0004167183188762027,0.00041671831887620263
cliente_9063045091,cliente,,,0,25,25,0.0,26.0,26.0,0.0004167183188762027,0.00041671831887620263
cliente_9035001019,cliente,,,0,14,14,0.0,14.0,14.0,0.0004167183188762027,0.00041671831887620263
cliente_7286090670,cliente,,,0,39,39,0.0,43.0,43.0,0.0004167183188762027,0.00041671831887620263
cliente_7336751030,cliente,,,0,20,20,0.0,21.0,21.0,0.0004167183188762027,0.00041671831887620263
cliente_7224972009,cliente,,,0,12,12,0.0,12.0,12.0,0.0004167183188762027,0.00041671831887620263
cliente_6606690053,cliente,,,0,16,16,0.0,17.0,17.0,0.0004167183188762027,0.00041671831887620263
cliente_7692506791,cliente,,,0,9,9,0.0,9.0,9.0,0.0004167183188762027,0.00041671831887620263
cliente_3467007589,cliente,,,0,42,42,0.0,44.0,44.0,0.0004167183188762027,0.00041671831887620263
cliente_4420145523,cliente,,,0,40,40,0.0,41.0,41.0,0.0004167183188762027,0.00041671831887620263
cliente_9293274851,cliente,,,0,26,26,0.0,27.0,27.0,0.0004167183188762027,0.00041671831887620263
cliente_6432686942,cliente,,,0,27,27,0.0,28.0,28.0,0.0004167183188762027,0.00041671831887620263
cliente_8623404985,cliente,,,0,39,39,0.0,41.0,41.0,0.0004167183188762027,0.00041671831887620263
cliente_0834420940,cliente,,,0,29,29,0.0,29.0,29.0,0.0004167183188762027,0.00041671831887620263
cliente_2113876534,cliente,,,0,33,33,0.0,34.0,34.0,0.0004167183188762027,0.00041671831887620263
cliente_9986181769,cliente,,,0,16,16,0.0,17.0,17.0,0.0004167183188762027,0.00041671831887620263
cliente_4951400044,cliente,,,0,26,26,0.0,27.0,27.0,0.0004167183188762027,0.00041671831887620263
cliente_8189822067,cliente,,,0,34,34,0.0,35.0,35.0,0.0004167183188762027,0.00041671831887620263
cliente_2055038238,cliente,,,0,24,24,0.0,24.0,24.0,0.0004167183188762027,0.00041671831887620263
cliente_3435991995,cliente,,,0,34,34,0.0,34.0,34.0,0.0004167183188762027,0.00041671831887620263
cliente_8761720842,cliente,,,0,43,43,0.0,45.0,45.0,0.0004167183188762027,0.00041671831887620263
cliente_8626251113,cliente,,,0,23,23,0.0,23.0,23.0,0.0004167183188762027,0.00041671831887620263
cliente_6034553246,cliente,,,0,4,4,0.0,4.0,4.0,0.0004167183188762027,0.00041671831887620263
cliente_6834173334,cliente,,,0,8,8,0.0,8.0,8.0,0.0004167183188762027,0.00041671831887620263
cliente_5628996727,cliente,,,0,21,21,0.0,21.0,21.0,0.0004167183188762027,0.00041671831887620263
cliente_8214148816,cliente,,,0,15,15,0.0,15.0,15.0,0.0004167183188762027,0.00041671831887620263
