comercio_id,comercio,n_transacciones,monto_total,monto_promedio,fraudes,tasa_fraude,score_modelo_promedio,weighted_in_degree,pagerank,pagerank_riesgo,rank_grafo_pagerank,rank_grafo_riesgo,rank_popularidad,rank_monto,rank_modelo
comercio_2301662005,fraud_Nienow PLC,28,2570.45,91.80178571428571,2,0.07142857142857142,0.07154969,28.0,0.0009198774748081028,0.0009219800587559657,283,284,405,260,241
comercio_2313046033,fraud_Reilly and Sons,32,1737.57,54.2990625,2,0.0625,0.019148031,32.0,0.0008259680566148728,0.0008050620410532798,432,450,287,419,545
comercio_2318733205,fraud_Auer-West,40,12898.17,322.45425,11,0.275,0.26238078,40.0,0.0010388480322567897,0.0010859807533978403,146,100,127,18,44
comercio_2321266927,fraud_Gerlach Inc,45,10101.95,224.4877777777778,8,0.17777777777777778,0.20227583,45.0,0.001130817706870995,0.0011848929688967134,58,40,55,39,95
comercio_2325764593,fraud_Padberg-Rogahn,22,1157.01,52.59136363636364,0,0.0,0.0013666129,22.0,0.0007177367890842596,0.0007052598444896294,570,580,534,560,681
comercio_2325995983,fraud_Hamill-D'Amore,34,2371.18,69.74058823529411,2,0.058823529411764705,0.020818323,34.0,0.0009596306033473598,0.0009535651587118372,238,247,242,290,525
comercio_2336227487,"fraud_Kunze, Larkin and Mayert",14,72.32,5.1657142857142855,0,0.0,0.03629454,14.0,0.0005969843811051928,0.0005845113760838493,656,662,638,689,385
comercio_2339479343,fraud_Kozey-Kuhlman,25,1060.52,42.4208,2,0.08,0.069429055,25.0,0.0008026922438824234,0.0007886042834273458,465,481,470,587,246
comercio_2348127662,fraud_Schulist Ltd,24,1430.15,59.58958333333334,0,0.0,0.026384832,24.0,0.0008498164114768195,0.0008319555392714417,402,413,495,490,483
comercio_2363911062,fraud_Stracke-Lemke,48,7909.66,164.78458333333333,11,0.22916666666666666,0.22287036,48.0,0.0012477813318579282,0.0012998114848060446,20,13,33,78,75
comercio_2365772407,"fraud_Johnston, Nikolaus and Maggio",12,833.54,69.46166666666666,1,0.08333333333333333,0.06276118,12.0,0.0006071464401137251,0.000609817665051863,649,644,659,629,262
comercio_2377821935,fraud_Harris Group,28,1486.73,53.097500000000004,1,0.03571428571428571,0.020163756,28.0,0.0008552780180923953,0.0008382759670597311,387,404,406,480,536
comercio_2385901717,fraud_Johns-Hoeger,24,2078.33,86.59708333333333,1,0.041666666666666664,0.034602776,24.0,0.000692972334547171,0.0006899343439895943,592,587,496,355,399
comercio_2398902729,"fraud_Raynor, Reinger and Hagenes",52,3180.8,61.16923076923077,2,0.038461538461538464,0.039613348,52.0,0.0012204231329063786,0.001194142080766471,24,35,15,210,373
comercio_2463936820,fraud_Gleason-Macejkovic,35,9360.54,267.444,8,0.22857142857142856,0.2228857,35.0,0.0009827158890289072,0.0010214759163400238,211,173,218,50,74
comercio_2473869619,fraud_Turner LLC,16,84.35,5.271875,0,0.0,0.02043847,16.0,0.000725001820448529,0.0007186759230898328,557,563,614,686,531
comercio_2480913859,"fraud_Kohler, Lindgren and Koelpin",15,745.48,49.69866666666667,0,0.0,0.045108438,15.0,0.0005693810390288183,0.000569674389583401,677,675,630,642,339
comercio_2525700088,"fraud_Becker, Harris and Harvey",27,1311.33,48.56777777777778,0,0.0,0.013267075,27.0,0.0007740649458949175,0.0007639844389575824,505,510,424,519,599
comercio_2531500108,fraud_Stark-Koss,33,2282.32,69.16121212121213,1,0.030303030303030304,0.030726328,33.0,0.0009836727664202258,0.0009751686640014306,208,228,267,310,441
comercio_2547394793,fraud_Waelchi-Wolf,26,1379.0,53.03846153846154,0,0.0,0.013462684,26.0,0.0007996294610127163,0.0007844477330797522,472,488,450,508,595
comercio_2548712848,fraud_Kilback LLC,72,9561.48,132.79833333333332,15,0.20833333333333334,0.1828335,72.0,0.001530522796690903,0.0015816932912436836,2,2,2,47,113
comercio_2556546172,fraud_Kihn-Schuster,24,1584.47,66.01958333333333,0,0.0,0.035331905,24.0,0.0007620216037276939,0.0007568658229275738,520,522,497,457,392
comercio_2586173609,fraud_Metz-Boehm,30,3543.94,118.13133333333333,0,0.0,0.003480675,30.0,0.0009445608348203366,0.0009253180383556139,261,279,347,198,663
comercio_2591184239,"fraud_Reichert, Huels and Hoppe",34,11546.77,339.6108823529412,10,0.29411764705882354,0.30174634,34.0,0.0008690765617842396,0.0009028652089948271,363,310,243,24,27
comercio_2597609716,fraud_Shields Inc,15,934.3399999999999,62.289333333333325,0,0.0,0.0065040546,15.0,0.0006103572850453784,0.0006040123453068432,646,648,631,614,642
comercio_2646418449,"fraud_Greenholt, Jacobi and Gleason",46,2890.3,62.832608695652176,3,0.06521739130434782,0.06756817,46.0,0.001131716611488408,0.0011266681660070522,56,67,47,230,250
comercio_2677236854,"fraud_Wintheiser, Dietrich and Schimmel",31,2220.03,71.61387096774195,1,0.03225806451612903,0.02857314,31.0,0.000886015503392518,0.000875533508550239,341,346,314,317,462
comercio_2733774260,fraud_Gottlieb Group,35,1726.86,49.33885714285714,1,0.02857142857142857,0.017460817,35.0,0.0009130395135503085,0.0009018585970051243,296,312,219,422,558
comercio_2739547467,fraud_Bartoletti and Sons,30,1200.08,40.00266666666666,1,0.03333333333333333,0.029031403,30.0,0.000821639828363785,0.000812435635550142,439,442,348,550,457
comercio_2753988307,fraud_Corwin-Collins,36,2228.39,61.899722222222216,2,0.05555555555555555,0.056446433,36.0,0.0010357510370640713,0.0010176795751916754,149,179,197,316,280
comercio_2804352954,fraud_Wilkinson PLC,25,1328.82,53.1528,0,0.0,0.051348176,25.0,0.0007753275831125086,0.0007787136415746967,504,496,471,515,300
comercio_2819127946,fraud_Balistreri-Nader,32,1923.16,60.09875,2,0.0625,0.048050012,32.0,0.0009460431850068009,0.0009330819581620847,257,269,288,382,318
comercio_2826745997,fraud_Champlin and Sons,32,2307.62,72.113125,0,0.0,0.028625978,32.0,0.0008690719868707847,0.0008591780545312219,364,367,289,304,459
comercio_2869222109,"fraud_Larson, Quitzon and Spencer",12,638.0,53.166666666666664,3,0.25,0.08706499,12.0,0.0006437537075033959,0.0006350184365840725,626,628,660,656,210
comercio_2889652634,"fraud_Reinger, Weissnat and Strosin",18,1419.89,78.88277777777779,0,0.0,0.030475404,18.0,0.0006448616605160127,0.0006379176534031996,622,623,592,491,442
comercio_2899384816,"fraud_Kutch, Steuber and Gerhold",21,909.53,43.31095238095238,0,0.0,0.013422468,21.0,0.0007638559893064982,0.0007609524785781596,519,518,546,618,596
comercio_2908452556,"fraud_Schroeder, Hauck and Treutel",27,2990.02,110.74148148148149,2,0.07407407407407407,0.075124934,27.0,0.0008496503146984489,0.0008517688187886314,404,382,425,219,232
comercio_2950963026,fraud_Cartwright PLC,37,1782.95,48.18783783783784,1,0.02702702702702703,0.034500215,37.0,0.0009807319181237997,0.0009619023428617902,214,240,179,411,400
comercio_2973625599,fraud_Fahey Inc,25,1218.78,48.7512,0,0.0,0.0441493,25.0,0.000882358887961878,0.0008743353405976374,348,349,472,544,341
comercio_2981829014,fraud_Conroy Ltd,32,6212.35,194.1359375,4,0.125,0.10741218,32.0,0.000839177837060955,0.000837633869158618,414,406,290,127,182
comercio_3003186161,fraud_Jewess LLC,38,4794.43,126.1692105263158,3,0.07894736842105263,0.077716224,38.0,0.001043942197882112,0.0010519438595663058,140,134,157,166,226
comercio_3031834491,fraud_McGlynn-Heathcote,30,5164.57,172.15233333333333,6,0.2,0.169175,30.0,0.0009096831128485058,0.0009138148063664689,302,296,349,161,126
comercio_3062799272,fraud_Shanahan-Lehner,35,1638.72,46.82057142857143,2,0.05714285714285714,0.04372003,35.0,0.00103194108453659,0.0010274398928094065,154,164,220,438,346
comercio_3081463251,fraud_Howe Ltd,27,1627.01,60.25962962962963,2,0.07407407407407407,0.04547259,27.0,0.0008240446059049519,0.0008078464947639477,434,447,426,440,337
comercio_3096784693,fraud_Cummerata-Jones,37,2150.12,58.111351351351345,6,0.16216216216216217,0.16447964,37.0,0.0009983890168296938,0.000998008488466387,194,195,180,336,130
comercio_3105338140,fraud_Sporer-Keebler,30,1255.3,41.843333333333334,1,0.03333333333333333,0.015992483,30.0,0.0009217512102322129,0.00089820552528161,281,316,350,536,571
comercio_3131771934,fraud_Kessler Inc,14,881.4,62.957142857142856,0,0.0,0.034222424,14.0,0.0005842622574651923,0.0005864074232786558,665,659,639,620,401
comercio_3140468656,fraud_Lynch-Wisozk,43,2295.81,53.39093023255814,3,0.06976744186046512,0.04390522,43.0,0.0010641541407372956,0.001035798912877249,119,154,84,307,343
comercio_3165176574,fraud_Bradtke PLC,42,6188.71,147.3502380952381,7,0.16666666666666666,0.18463115,42.0,0.001034526094423913,0.0010476776865374392,151,139,101,129,112
comercio_3177677815,fraud_Kutch and Sons,44,6333.76,143.94909090909093,10,0.22727272727272727,0.22666183,44.0,0.0010653493141320619,0.0011066606452298457,118,83,64,125,70
comercio_3204613295,fraud_Kutch-Hegmann,19,1139.23,59.95947368421053,0,0.0,0.00916588,19.0,0.000640109292163284,0.0006352087620138054,628,627,569,565,624
comercio_3227457553,"fraud_Altenwerth, Cartwright and Koss",40,14626.41,365.66025,14,0.35,0.342597,40.0,0.0010441577270992768,0.0011024372014508156,139,86,128,13,12
comercio_3231438315,fraud_Wilkinson LLC,33,1725.21,52.27909090909091,0,0.0,0.032352883,33.0,0.0008894886110131843,0.0008704514661623184,334,355,268,423,423
comercio_3258835399,fraud_Brekke and Sons,49,3091.15,63.084693877551025,2,0.04081632653061224,0.058219355,49.0,0.0012859924117503555,0.001282415115041635,13,15,28,212,271
comercio_3263773967,fraud_Heller-Langosh,42,2522.64,60.06285714285714,2,0.047619047619047616,0.050146494,42.0,0.0010906630790360303,0.0010615269247254103,87,125,102,269,305
comercio_3285728188,fraud_Bashirian Group,45,17313.28,384.7395555555555,15,0.3333333333333333,0.30974084,45.0,0.0010313551351049497,0.0011010589662074908,155,87,56,6,23
comercio_3303065340,fraud_Ankunding LLC,29,6931.49,239.01689655172413,5,0.1724137931034483,0.17009406,29.0,0.000882334215571988,0.0009034744950577885,349,307,380,104,124
comercio_3304385439,fraud_Howe PLC,25,2828.38,113.1352,2,0.08,0.08647778,25.0,0.0009055771194022108,0.0009017419444583333,309,313,473,238,211
comercio_3313212754,fraud_Prohaska-Murray,37,2173.53,58.74405405405406,3,0.08108108108108109,0.08151297,37.0,0.0010950361157226393,0.0010817588136311429,84,107,181,332,218
comercio_3314952796,"fraud_Greenfelder, Bartoletti and Davis",19,2783.26,146.48736842105265,1,0.05263157894736842,0.069353424,19.0,0.000674474219692268,0.0006660445401714779,600,604,570,240,247
comercio_3354599619,fraud_Fritsch LLC,19,981.35,51.65,1,0.05263157894736842,0.047431424,19.0,0.0007146373685120731,0.0007130825806507026,573,568,571,605,321
comercio_3384366204,fraud_Mohr Inc,24,5648.1,235.3375,3,0.125,0.11818791,24.0,0.0008009168997204204,0.0008177470114305207,467,434,498,144,169
comercio_3407721388,fraud_Durgan-Auer,30,9085.18,302.83933333333334,7,0.23333333333333334,0.246722,30.0,0.0009980931867115917,0.0010185492400079186,195,177,351,55,53
comercio_3408579440,"fraud_Metz, Russel and Metz",30,1647.71,54.92366666666667,1,0.03333333333333333,0.039820287,30.0,0.0008889648387694187,0.0008799840536628449,336,336,352,434,369
comercio_3411897755,fraud_Dickinson Ltd,60,3354.64,55.910666666666664,1,0.016666666666666666,0.01650201,60.0,0.0012964287501481826,0.0012748259132865833,9,17,4,203,565
comercio_3415292876,"fraud_Towne, Walker and Borer",13,613.19,47.16846153846154,1,0.07692307692307693,0.070672095,13.0,0.000585234687628514,0.0005858330788083664,663,660,648,663,244
comercio_3428262569,"fraud_Baumbach, Hodkiewicz and Walsh",47,11052.15,235.15212765957446,8,0.1702127659574468,0.1469527,47.0,0.0012473742738285214,0.0012587140981223353,21,23,38,28,149
comercio_3452530885,fraud_Johns Inc,30,1279.45,42.64833333333333,0,0.0,0.0007565716,30.0,0.0008874308374746782,0.0008686390904729166,339,359,353,529,692
comercio_3457052304,fraud_Thiel-Thiel,30,2172.54,72.41799999999999,0,0.0,0.005116761,30.0,0.0008860304077893037,0.0008777347528237909,340,340,354,333,657
comercio_3460529441,"fraud_Weber, Thiel and Hammes",38,2549.7,67.09736842105262,1,0.02631578947368421,0.047300704,38.0,0.0011390727995017216,0.0011315272401509744,52,64,158,263,323
comercio_3473432236,fraud_Pfeffer and Sons,27,3457.38,128.0511111111111,1,0.037037037037037035,0.06590853,27.0,0.0008017901858487343,0.0008008124144462141,466,458,427,201,255
comercio_3498589571,fraud_Keeling-Crist,13,1066.1499999999999,82.01153846153845,1,0.07692307692307693,0.094577275,13.0,0.0005732788982874082,0.0005780657257111828,675,670,649,585,198
comercio_3513768151,"fraud_Crist, Jakubowski and Littel",29,2019.45,69.63620689655173,1,0.034482758620689655,0.0041049244,29.0,0.0008438331673065599,0.0008291607661880117,409,417,381,364,661
comercio_3530720523,fraud_Miller-Harris,28,9139.53,326.4117857142857,7,0.25,0.2803549,28.0,0.0009141524975528252,0.0009545030437292302,294,246,407,53,31
comercio_3531002951,fraud_Terry Ltd,37,2697.14,72.89567567567568,2,0.05405405405405406,0.04563664,37.0,0.0008586801080449817,0.0008438442573849316,381,394,182,248,335
comercio_3537054179,fraud_Kutch Group,12,627.22,52.26833333333334,1,0.08333333333333333,0.070831,12.0,0.0006315804410640704,0.0006353236286467184,631,626,661,659,243
comercio_3541069330,fraud_Bednar Inc,11,1977.32,179.75636363636363,2,0.18181818181818182,0.04836866,11.0,0.000569340310969428,0.0005552183459671704,678,682,672,375,316
comercio_3566923394,fraud_Ledner-Pfannerstill,47,2863.82,60.93234042553192,3,0.06382978723404255,0.06448127,47.0,0.0010806250247204518,0.001068060650719258,99,113,39,236,257
comercio_3574594324,fraud_Block-Hauck,11,606.72,55.156363636363636,1,0.09090909090909091,0.0417215,11.0,0.0005782254152025951,0.0005620677151517094,670,677,673,665,357
comercio_3574880902,fraud_Ortiz Group,8,408.66,51.0825,0,0.0,0.0020584776,8.0,0.0005493001677690333,0.0005397705455300119,686,688,691,681,673
comercio_3578309304,fraud_Morissette LLC,25,2094.88,83.79520000000001,2,0.08,0.0759732,25.0,0.0007906527688740713,0.0007904057844436351,485,472,474,352,231
comercio_3595173981,fraud_Funk Group,15,914.72,60.98133333333333,2,0.13333333333333333,0.054773346,15.0,0.0006706191115161982,0.0006616863772800899,602,609,632,616,286
comercio_3595538369,fraud_Pfeffer LLC,11,652.31,59.30090909090909,0,0.0,0.0075529367,11.0,0.0005435276221818075,0.0005408918046791494,687,687,674,652,636
comercio_3597790109,fraud_Crona and Sons,30,1675.09,55.83633333333333,1,0.03333333333333333,0.021346042,30.0,0.0010830830099211606,0.0010632915118646221,96,122,355,429,520
comercio_3626528809,"fraud_Prosacco, Kreiger and Kovacek",35,1553.87,44.39628571428571,0,0.0,0.0014985274,35.0,0.0009449399333325149,0.0009209332939480506,259,285,221,468,678
comercio_3665873972,"fraud_Goyette, Howell and Collier",33,6449.91,195.45181818181817,2,0.06060606060606061,0.07781255,33.0,0.0009167306056871587,0.0009168452506129242,292,290,269,119,225
comercio_3682749201,fraud_Stamm-Rodriguez,38,2123.28,55.875789473684215,3,0.07894736842105263,0.07114261,38.0,0.0010230298688756066,0.0010311016075921049,164,160,159,345,242
comercio_3685117950,"fraud_Reichert, Rowe and Mraz",34,7022.92,206.5564705882353,5,0.14705882352941177,0.1451322,34.0,0.0009135379887905876,0.0009162352654602453,295,292,244,99,151
comercio_3710667309,"fraud_Schaefer, McGlynn and Bosco",32,1983.07,61.9709375,1,0.03125,0.029642068,32.0,0.0008333491837817079,0.000813362870685677,422,440,291,374,450
comercio_3729897514,fraud_Beier LLC,28,2334.4700000000003,83.37392857142858,1,0.03571428571428571,0.041858308,28.0,0.0011055611828444459,0.0011073659977198645,77,82,408,296,356
comercio_3733940630,fraud_Pouros-Conroy,51,8316.74,163.07333333333332,4,0.0784313725490196,0.08039936,51.0,0.0011383915060962097,0.0011484165879165748,53,54,17,63,220
comercio_3744261370,"fraud_Zemlak, Tillman and Cremin",26,1308.78,50.33769230769231,1,0.038461538461538464,0.014962886,26.0,0.0008069338230789377,0.0007982343507477862,459,461,451,521,581
comercio_3751996569,"fraud_Schoen, Nienow and Bauch",35,1717.89,49.082571428571434,2,0.05714285714285714,0.027285999,35.0,0.001009635806799122,0.001002641946534573,177,192,222,424,471
comercio_3796901891,fraud_Cassin-Harvey,14,853.26,60.94714285714286,1,0.07142857142857142,0.06217312,14.0,0.0006471446694220404,0.000644264451587855,618,620,640,626,263
comercio_3811132389,fraud_Pacocha-O'Reilly,52,7359.95,141.5375,8,0.15384615384615385,0.15314002,52.0,0.0013138345246259,0.0013476212229953776,7,7,16,87,143
comercio_3851370110,fraud_Romaguera Ltd,32,1391.17,43.4740625,1,0.03125,0.016142558,32.0,0.0008525773722256132,0.0008425649478544368,395,400,292,503,569
comercio_3868503767,fraud_Goyette-Herzog,18,2485.95,138.10833333333332,0,0.0,0.012246449,18.0,0.000704261421295973,0.000691982042764324,584,586,593,277,609
comercio_3885073441,fraud_Kuphal-Predovic,28,3471.52,123.98285714285714,3,0.10714285714285714,0.1136054,28.0,0.0009251660005867354,0.0009368309029067554,279,264,409,200,175
comercio_3895276308,fraud_Kutch LLC,41,2515.89,61.363170731707314,3,0.07317073170731707,0.07061915,41.0,0.0009790711340103048,0.0009576033314566069,217,244,115,270,245
comercio_3897381724,"fraud_Roberts, Ryan and Smith",29,1451.38,50.047586206896554,3,0.10344827586206896,0.05047086,29.0,0.000842750871473434,0.0008268387616566881,410,420,382,485,302
comercio_3959585582,"fraud_Osinski, Ledner and Leuschke",43,6749.23,156.95883720930232,11,0.2558139534883721,0.2593492,43.0,0.0009790534788877705,0.0010322855683837008,218,157,85,110,47
comercio_3966530071,fraud_Kiehn-Emmerich,47,7866.99,167.3827659574468,12,0.2553191489361702,0.26664537,47.0,0.0010819752950070325,0.0011404670479803348,98,58,40,79,40
comercio_3979760324,"fraud_Douglas, Schneider and Turner",42,4110.15,97.86071428571428,1,0.023809523809523808,0.030931631,42.0,0.0010558184078504616,0.0010502338934119018,125,135,103,178,436
comercio_3988783008,"fraud_Moen, Reinger and Murphy",42,7157.2,170.40952380952382,12,0.2857142857142857,0.27989826,42.0,0.001047129406972899,0.0010889068198104395,133,96,104,93,32
comercio_4001694395,fraud_Ankunding-Carroll,11,3770.2699999999995,342.7518181818181,1,0.09090909090909091,0.10882418,11.0,0.0005605591580528035,0.0005732735117304253,680,673,675,187,180
comercio_4072841532,fraud_Huel Ltd,28,6073.37,216.90607142857144,5,0.17857142857142858,0.19565849,28.0,0.0008201933602918116,0.0008549352494540417,441,376,410,134,102
comercio_4073601495,"fraud_Langworth, Boehm and Gulgowski",42,16609.94,395.47476190476186,13,0.30952380952380953,0.31586355,42.0,0.001054500396627401,0.0011219955982199803,128,71,105,7,20
comercio_4135203853,"fraud_Huel, Hammes and Witting",47,7827.75,166.54787234042553,13,0.2765957446808511,0.26555246,47.0,0.001224163689270015,0.001273143137228775,23,20,41,80,41
comercio_4158701689,"fraud_Lehner, Reichert and Mills",43,3855.44,89.66139534883722,3,0.06976744186046512,0.05396945,43.0,0.0010782547586301453,0.0010660605895905907,101,119,86,181,290
comercio_4166674692,"fraud_Mosciski, Gislason and Mertz",35,5609.4,160.26857142857142,8,0.22857142857142856,0.23266736,35.0,0.0009686838988860385,0.0009955136830399288,232,200,223,147,64
comercio_4176896791,fraud_Flatley-Durgan,30,6474.3,215.81,6,0.2,0.17985661,30.0,0.0008494357849373627,0.0008629310426649759,405,361,356,117,115
comercio_4194707135,fraud_Barton Inc,36,5282.72,146.74222222222224,6,0.16666666666666666,0.16395453,36.0,0.0008982460829123411,0.0009292974463000541,321,272,198,153,131
comercio_4237177334,fraud_Spinka Inc,22,1305.47,59.33954545454546,1,0.045454545454545456,0.045370426,22.0,0.000745417872977086,0.0007313761493487625,538,552,535,522,338
comercio_4282764214,"fraud_Terry, Johns and Bins",28,1089.77,38.92035714285714,2,0.07142857142857142,0.04941665,28.0,0.0008055803268080981,0.0007980239489872099,462,462,411,580,310
comercio_4288800267,"fraud_Feil, Hilpert and Koss",35,2213.65,63.24714285714286,1,0.02857142857142857,0.023253754,35.0,0.001066134904979049,0.001045052823028182,116,145,224,319,505
comercio_4416256884,fraud_Hyatt-Blick,13,64.62,4.970769230769231,1,0.07692307692307693,0.032196574,13.0,0.0005803385199343266,0.0005795338098349397,669,668,650,690,425
comercio_4429710999,fraud_Larkin Ltd,32,1812.22,56.631875,0,0.0,0.014702225,32.0,0.0008061514450819347,0.0007918216492683012,460,467,293,405,584
comercio_4430056597,fraud_Cruickshank-Mills,22,2143.89,97.44954545454544,1,0.045454545454545456,0.04589832,22.0,0.0007198279798229873,0.0007164535093008957,567,566,536,339,331
comercio_4440057419,fraud_Renner Ltd,37,2806.68,75.85621621621621,2,0.05405405405405406,0.023254618,37.0,0.0009592789609959844,0.0009364136237758405,240,265,183,239,504
comercio_4451395857,"fraud_Bahringer, Schoen and Corkery",35,4978.64,142.24685714285715,4,0.11428571428571428,0.1125805,35.0,0.0009799558992330112,0.0009883800972059903,215,208,225,163,177
comercio_4465036121,fraud_Dooley-Thompson,25,5834.41,233.3764,5,0.2,0.19957992,25.0,0.0007851089342608019,0.0008111150486004798,492,445,475,136,99
comercio_4466298412,fraud_Ullrich Ltd,32,1514.96,47.3425,1,0.03125,0.048181247,32.0,0.0007807279279226301,0.0007712028178474248,497,503,294,477,317
comercio_4467277142,"fraud_Adams, Kovacek and Kuhlman",24,1310.65,54.61041666666667,1,0.041666666666666664,0.015174437,24.0,0.0006924436418753895,0.000675123232503877,593,598,499,520,579
comercio_4478555580,fraud_Kassulke Inc,32,3088.67,96.5209375,2,0.0625,0.06450509,32.0,0.0008874995014528866,0.0008791474320618165,338,337,295,213,256
comercio_4478644804,fraud_Volkman PLC,23,1321.39,57.45173913043479,0,0.0,0.008551477,23.0,0.0008389039447752307,0.0008298968817317573,415,416,523,516,629
comercio_4485945820,"fraud_McLaughlin, Armstrong and Koepp",12,1017.01,84.75083333333333,1,0.08333333333333333,0.02763018,12.0,0.0005554255621126072,0.0005438589872344392,684,686,662,599,467
comercio_4498948536,fraud_Kerluke-Abshire,41,10975.289999999999,267.69,9,0.21951219512195122,0.22193938,41.0,0.000969074615072942,0.0009957222980347907,231,198,116,29,76
comercio_4502045683,fraud_Kulas Group,16,1097.38,68.58625,0,0.0,0.012269369,16.0,0.0006440705120771009,0.0006367927881925996,624,624,615,576,608
comercio_4510167191,fraud_Weber and Sons,29,1391.7,47.9896551724138,0,0.0,0.021901952,29.0,0.0008327105314201113,0.0008177343277490857,423,435,383,502,519
comercio_4525639424,fraud_Fisher-Schowalter,42,9645.01,229.64309523809524,8,0.19047619047619047,0.18728706,42.0,0.0009447039293065813,0.0009707130075898905,260,232,106,44,109
comercio_4535801324,fraud_McCullough LLC,18,2416.53,134.25166666666667,1,0.05555555555555555,0.06688578,18.0,0.0006631364983014015,0.0006618201959033675,610,608,594,281,252
comercio_4540706228,fraud_Bogisich Inc,38,5955.32,156.71894736842106,6,0.15789473684210525,0.17637873,38.0,0.001055201090682584,0.001087993805283973,127,97,160,135,119
comercio_4565072113,fraud_Bernhard Inc,36,2126.61,59.072500000000005,3,0.08333333333333333,0.08481198,36.0,0.001067317303477296,0.0010637176394680654,115,121,199,342,212
comercio_4568538815,fraud_Gibson-Deckow,23,2011.0,87.43478260869566,2,0.08695652173913043,0.07263927,23.0,0.0007533241782057455,0.0007507324540770409,528,530,524,367,237
comercio_4570847832,fraud_Donnelly LLC,22,2209.06,100.41181818181818,1,0.045454545454545456,0.04687011,22.0,0.0007261483054504877,0.0007266171547135487,556,557,537,320,324
comercio_4571917091,fraud_Bednar PLC,31,1586.25,51.16935483870968,2,0.06451612903225806,0.039935734,31.0,0.0009620004373070222,0.0009493774904519736,237,249,315,454,367
comercio_4588315370,fraud_Roob LLC,9,542.92,60.32444444444444,0,0.0,0.001713862,9.0,0.0005325736179671119,0.0005225567213597173,691,691,687,674,675
comercio_4590295184,"fraud_Monahan, Hermann and Johns",8,1098.67,137.33375,0,0.0,0.028890464,8.0,0.0005912773341631806,0.0005919503384499357,660,656,692,575,458
comercio_4590672891,fraud_Kris-Padberg,37,7556.94,204.24162162162162,6,0.16216216216216217,0.15427871,37.0,0.001028766309652223,0.0010462910367320416,159,140,184,86,141
comercio_4624476344,fraud_Leannon-Nikolaus,12,60.53,5.0441666666666665,1,0.08333333333333333,0.008810868,12.0,0.0006011075401111017,0.0005874687643377566,652,657,663,691,627
comercio_4628744085,"fraud_Brown, Homenick and Lesch",22,830.21,37.73681818181819,0,0.0,0.018417101,22.0,0.000799733201739078,0.000794645946665702,471,464,538,630,552
comercio_4678318945,"fraud_Jenkins, Hauck and Friesen",44,2513.35,57.121590909090905,4,0.09090909090909091,0.06857104,44.0,0.0011284463994360502,0.0011141201333876958,59,78,65,271,248
comercio_4693580805,fraud_Smitham-Boehm,17,911.86,53.638823529411766,0,0.0,0.02649133,17.0,0.0006297711510265627,0.0006251493885978793,633,634,606,617,481
comercio_4696771606,fraud_Kuphal-Bartoletti,21,7260.04,345.7161904761905,7,0.3333333333333333,0.35092863,21.0,0.0007478357304137996,0.0007838004292501609,537,490,547,88,9
comercio_4701676311,fraud_Kovacek Ltd,16,579.8100000000001,36.238125000000004,3,0.1875,0.029520424,16.0,0.000645860685693343,0.0006252155938712857,620,633,616,671,453
comercio_4707299272,fraud_Schimmel-Olson,41,2347.74,57.26195121951219,2,0.04878048780487805,0.032622095,41.0,0.0010458235636320542,0.0010221287884845417,135,170,117,292,422
comercio_4715580679,fraud_Deckow-O'Conner,51,6826.41,133.85117647058823,8,0.1568627450980392,0.14486489,51.0,0.001252342290522292,0.001281181233805183,19,16,18,109,153
comercio_4722432262,"fraud_Runolfsdottir, Mueller and Hand",33,2096.8,63.539393939393946,0,0.0,0.0018480595,33.0,0.0009147053095940107,0.0009029518868486553,293,309,270,351,674
comercio_4735535653,"fraud_Goldner, Kovacek and Abbott",34,5309.79,156.17029411764705,8,0.23529411764705882,0.21835214,34.0,0.0009529138353970436,0.0009778381689507889,248,222,245,152,78
comercio_4744000769,fraud_Kunze Inc,50,7923.72,158.4744,12,0.24,0.23013495,50.0,0.0011054421838213768,0.0011671710207239341,78,48,22,76,66
comercio_4759443744,fraud_Kessler Group,10,1753.63,175.363,0,0.0,0.08760534,10.0,0.0005429135541921891,0.0005508376354516529,689,683,685,415,208
comercio_4765346949,"fraud_Ritchie, Bradtke and Stiedemann",11,597.6600000000001,54.33272727272728,0,0.0,0.050879814,11.0,0.0006270867596226486,0.0006319683880209789,636,632,676,667,301
comercio_4769057019,fraud_O'Keefe-Hudson,56,8910.41,159.1144642857143,13,0.23214285714285715,0.2520496,56.0,0.0011767622316835248,0.0012496996690942487,40,25,8,57,52
comercio_4775572406,fraud_Homenick LLC,38,1574.54,41.43526315789474,4,0.10526315789473684,0.030861465,38.0,0.0009761678941363787,0.000942886572372629,224,258,161,461,440
comercio_4790624355,fraud_Deckow-Dare,33,1297.84,39.32848484848485,0,0.0,0.008172976,33.0,0.0008768403093691632,0.0008636055213724056,356,360,271,525,632
comercio_4796061986,"fraud_O'Connell, Botsford and Hand",38,2147.02,56.50052631578947,0,0.0,0.0010040542,38.0,0.0010437328626905192,0.0010172927029254229,141,180,162,338,686
comercio_4803101386,"fraud_Hyatt, Russel and Gleichner",26,1249.95,48.075,2,0.07692307692307693,0.025991824,26.0,0.0009568461362785888,0.0009456740165532315,244,253,452,539,486
comercio_4804562429,fraud_Friesen-Stamm,38,2261.3,59.50789473684211,2,0.05263157894736842,0.041962016,38.0,0.0010089072646463576,0.0010036774534435827,180,191,163,311,355
